playerId,player,position,assists,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesFgepOffense,gradesMiscSt,gradesSpecialTeamsPenalty,jerseyNumber,missedTackles,penalties,playerGameCount,snapCountsFieldGoal,snapCountsFieldGoalBlocking,snapCountsKickoff,snapCountsKickoffReturn,snapCountsPuntCoverage,snapCountsPuntReturn,tackles,team,teamName,totalSnaps,gradesFgepDefense,gradesPuntReturn,gradesKickoffKicker,gradesFgepKicker,gradesKickReturn,gradesPunter,gradesLongSnap
146362,BJ Barrow,HB,0,0,,2027,274,,59.8,62.8,17,0,0,1,0,0,0,8,0,1,0,RHODE ISLD,RHODE ISLD,9,,,,,58.7,,
146527,Alec Eckert,DI,0,0,,2026,233,,59.8,62,D97,0,0,1,0,1,0,0,0,0,0,MONTANA ST,MONTANA ST,1,59.6,,,,,,
146862,Matai Mata'afa,ED,0,0,,2026,232,,60.1,63.9,D98,0,0,1,0,0,0,4,0,0,0,MONTANA,MONTANA,4,,,,,59.9,,
147059,Omari Walker,WR,0,0,,2026,274,,60,62.8,11,0,0,1,0,0,1,0,0,0,0,RHODE ISLD,RHODE ISLD,1,,,,,,,
147244,Kaydon Olivia,LS,0,0,,2026,292,60,65.7,63.5,S37,0,0,1,3,0,0,0,5,0,0,S DAK ST,S DAK ST,8,,,,,,,81.5
147316,Danny Joiner,TE,0,0,,2027,401,60,61.4,66.6,44,0,0,1,5,0,0,3,5,0,0,TARLETON,TARLETON,13,,,,,,,
147404,Carter Hooper,ED,0,0,,2026,291,,60,64.1,D95,0,0,1,0,0,0,0,1,1,0,S DAKOTA,S DAKOTA,2,,,,,,,
147530,Dylan Rollins,G,0,0,,2028,233,60,61,61.8,63,0,0,1,3,0,0,0,0,0,0,MONTANA ST,MONTANA ST,3,,,,,,,
147643,Tanner Huff,S,1,1,,2027,232,,47.5,28.3,D29,1,1,1,0,0,9,5,2,4,0,MONTANA,MONTANA,20,,,,,,,
147659,Titan Fleischmann,G,0,0,,2027,233,60,60.7,67.1,66,0,0,1,3,0,0,0,0,0,0,MONTANA ST,MONTANA ST,3,,,,,,,
147664,Kenneth Eiden IV,ED,0,0,,2026,233,,60.3,62.7,D11,0,0,1,0,1,0,0,6,0,0,MONTANA ST,MONTANA ST,7,59.7,,,,,,
147666,Jackson Harmon,S,0,0,,2026,233,,60,64.1,D13,0,0,1,0,0,0,0,0,1,0,MONTANA ST,MONTANA ST,1,,,,,,,
147967,Connor Finer,TE,0,0,,2026,274,,60.3,67.1,02,0,0,1,0,0,4,0,5,0,0,RHODE ISLD,RHODE ISLD,9,,,,,,,
148013,Adrian Hawkins,G,0,0,,2026,291,,60,63.3,59,0,0,1,0,0,0,0,1,0,0,S DAKOTA,S DAKOTA,1,,,,,,,
148033,Scotty Presson Jr.,TE,0,0,,2026,188,60,62.2,69.5,11,0,0,1,3,0,0,5,3,5,0,ILL STATE,ILL STATE,16,,,,,,,
148042,Nick Kessler,ED,0,0,,2026,188,,60,62.7,D87,0,0,1,0,1,0,0,0,0,0,ILL STATE,ILL STATE,1,59.8,,,,,,
148044,Cam Wilson,CB,0,0,,2026,188,,65,67.6,D25,0,0,1,0,4,5,0,0,6,0,ILL STATE,ILL STATE,15,59.7,,,,,,
148051,Reese Edwards,ED,0,0,,2026,188,,61.1,65,D10,0,0,1,0,3,0,0,0,2,0,ILL STATE,ILL STATE,5,59.9,,,,,,
148126,Simon Romfo,QB,0,0,,2026,249,60,60,60.2,06,0,0,1,1,0,0,0,0,0,0,N DAKOTA,N DAKOTA,1,,,,,,,
148138,Nate DeMontagnac,WR,0,0,,2026,249,,59.4,67.6,03,0,0,1,0,0,0,0,5,0,0,N DAKOTA,N DAKOTA,5,,,,,,,
148141,Malachi McNeal,LB,0,0,,2026,249,,60,66.1,D07,0,0,1,0,5,0,0,5,1,0,N DAKOTA,N DAKOTA,11,60,,,,,,
148157,Owen Johnson,HB,0,0,,2026,250,,59,67.8,04,0,0,1,0,0,0,0,8,0,0,N DAK ST,N DAK ST,8,,,,,,,
148158,Truman Werremeyer,TE,0,0,,2026,250,,60,64.8,46,0,0,1,0,0,0,5,8,0,0,N DAK ST,N DAK ST,13,,,,,,,
148162,Chris Harris,WR,0,0,,2026,250,,60,63.5,19,0,0,1,0,0,0,0,0,1,0,N DAK ST,N DAK ST,1,,,,,,,
148166,Ryan Jones,S,0,0,,2026,250,,58.8,68.1,D27,0,1,1,0,1,5,4,8,1,2,N DAK ST,N DAK ST,19,60,,,,,,
148170,Logan Kopp,LB,0,0,,2026,250,,61,64.9,D43,0,0,1,0,3,0,0,0,2,0,N DAK ST,N DAK ST,5,59.9,,,,,,
148175,Jaxon Duttenhefer,DI,0,0,,2026,250,,60.4,67.1,D64,0,0,1,0,0,0,0,0,2,0,N DAK ST,N DAK ST,2,,,,,,,
148202,Jack Martens,WR,0,0,,2026,291,,60,64.6,15,0,0,1,0,0,0,0,1,5,0,S DAKOTA,S DAKOTA,6,,63.2,,,,,
148206,Gerrit Poncius,G,0,0,,2026,291,62.1,62.1,69.1,78,0,0,1,8,0,0,0,0,0,0,S DAKOTA,S DAKOTA,8,,,,,,,
148208,Sam Kohls,G,0,0,,2026,291,60,60,66.6,68,0,0,1,4,0,0,0,1,0,0,S DAKOTA,S DAKOTA,5,,,,,,,
148213,Nyle Dickel,ED,0,0,,2028,291,,60,63.5,D08,0,0,1,0,0,0,0,0,1,0,S DAKOTA,S DAKOTA,1,,,,,,,
148215,Austin Rosetta,LB,0,0,,2026,291,,61.9,69.6,D11,0,0,1,0,0,8,0,0,0,0,S DAKOTA,S DAKOTA,8,,,,,,,
148244,Aydan Dautermann,CB,0,0,,2026,292,,61,67.2,D13,0,0,1,0,4,2,0,0,2,0,S DAK ST,S DAK ST,8,59.9,,,,,,
148249,Aaron Wolfcale-Holsten,DI,0,0,,2026,292,,59.5,63.2,D55,0,0,1,0,3,0,0,0,0,0,S DAK ST,S DAK ST,3,59.4,,,,,,
148476,Shane Hartzell,LB,0,0,,2026,334,,60,63,D31,0,0,1,0,2,0,0,0,0,0,VILLANOVA,VILLANOVA,2,60,,,,,,
148478,Christian Sapp,S,0,0,,2026,334,,60,61,D22,0,0,1,0,2,0,0,0,0,0,VILLANOVA,VILLANOVA,2,60,,,,,,
148750,Anthony Chideme-Alfaro,CB,0,0,,2026,250,,60.4,65.5,D24,0,0,1,0,2,0,0,0,1,0,N DAK ST,N DAK ST,3,59.9,,,,,,
148842,Derrell Porter,DI,0,0,,2026,322,,59.8,62.4,D35,0,0,1,0,1,0,0,0,0,0,UC DAVIS,UC DAVIS,1,59.6,,,,,,
148877,Kaleb Moody,S,0,0,,2026,334,,62.4,66.3,D08,0,0,1,0,0,3,0,0,5,0,VILLANOVA,VILLANOVA,8,,,,,,,
148899,Jacob Psyk,ED,0,0,,2026,322,,60.6,65.1,D94,0,0,1,0,3,0,0,0,2,0,UC DAVIS,UC DAVIS,5,59.4,,,,,,
148951,Julian Talley,CB,0,0,,2026,334,,54,70.3,D07,1,0,1,0,0,3,0,9,5,1,VILLANOVA,VILLANOVA,17,,,,,,,
149217,Trey Lubin,CB,0,0,,2027,274,,61,68.5,D03,0,0,1,0,6,1,0,0,3,0,RHODE ISLD,RHODE ISLD,10,59.7,,,,,,
149407,Dillon Sheehan,ED,0,0,,2026,205,,60.1,62.6,D92,0,0,1,0,0,0,0,2,0,0,LEHIGH,LEHIGH,2,,,,,,,
149744,Mason Kaplan,LB,0,0,,2027,188,,59.8,66,D14,0,0,1,0,4,0,0,3,0,0,ILL STATE,ILL STATE,7,60.1,,,,,,
149757,Kevin Spelman,ED,0,0,,2026,292,,60,61.7,D93,0,0,1,0,1,0,0,0,0,0,S DAK ST,S DAK ST,1,60,,,,,,
150366,AJ Owens,LB,0,0,,2026,401,,60,61.3,D16,0,0,1,0,1,0,0,0,2,0,TARLETON,TARLETON,3,60,,,,,,
150669,Edward Bobino III,DI,0,0,,2026,301,,58.9,64,D03,0,0,1,0,5,0,0,0,0,0,STF AUSTIN,STF AUSTIN,5,58.9,,,,,,
150672,Charles Demmings,CB,0,0,2026,2026,301,,60.6,65.9,D01,0,0,1,0,5,0,0,0,0,0,STF AUSTIN,STF AUSTIN,5,60.1,,,,,,
150681,Jared Manos,C,0,0,,2026,301,60,61.5,63,57,0,0,1,7,0,0,0,0,0,0,STF AUSTIN,STF AUSTIN,7,,,,,,,
150741,Jordan Campbell,CB,0,0,,2026,274,,60.5,66.5,D05,0,0,1,0,0,0,0,0,2,0,RHODE ISLD,RHODE ISLD,2,,,,,,,
151136,Inumidun Ayo-Durojaiye,LB,0,0,,2026,352,,61,65.3,D24,0,0,1,0,3,3,0,4,3,0,YALE,YALE,13,60,,,,,,
151145,Zack Haaland,S,0,0,,2026,100,,62.1,72.1,D19,0,0,1,0,0,7,8,4,5,0,ABILENE CH,ABILENE CH,24,,,,,,,
151152,Jack Michalik,DI,0,0,,2026,352,60,60.1,64.6,D30,0,0,1,1,0,0,4,4,0,0,YALE,YALE,9,,,,,,,
151160,Kelvin Smith,WR,0,0,,2026,352,,62.2,69.4,27,0,0,1,0,0,2,4,0,3,0,YALE,YALE,9,,,,,,,
151177,Colt Cooper,ED,0,0,,2026,100,,59.4,66,D91,0,0,1,0,1,0,0,4,0,0,ABILENE CH,ABILENE CH,5,60,,,,,,
152274,Victor Idusuyi II,DI,0,0,,2026,301,,58.9,69,D99,0,0,1,0,3,0,0,0,0,0,STF AUSTIN,STF AUSTIN,3,58.6,,,,,,
153957,Alec Ambrosia,G,0,0,,2026,401,60.8,61.6,62.1,72,0,0,1,5,0,0,0,0,0,0,TARLETON,TARLETON,5,,,,,,,
154609,Leisaan Hibbert,S,0,0,,2026,274,,61.6,64.3,D21,0,0,1,0,3,5,0,0,0,0,RHODE ISLD,RHODE ISLD,8,60,,,,,,
155200,Les Odimara,CB,0,0,,2026,401,,65,71.4,D03,0,0,1,0,0,7,0,0,2,1,TARLETON,TARLETON,9,,,,,,,
155534,Reid Brass,LS,0,0,,2027,401,,65.3,63.5,S41,0,0,1,0,0,0,0,5,0,0,TARLETON,TARLETON,5,,,,,,,82.4
155573,Jayden Stanley,S,0,0,,2026,322,,61.6,68.1,D10,0,0,1,0,3,6,1,3,2,0,UC DAVIS,UC DAVIS,15,60,,,,,,
155769,Omar Emmons,S,0,0,,2027,401,,63.5,69.1,D04,0,0,1,0,1,7,3,0,5,0,TARLETON,TARLETON,16,60,,,,,,
155827,Blake Smith,S,0,0,,2026,401,,59.2,65.9,D09,0,0,1,0,1,0,0,5,0,0,TARLETON,TARLETON,6,60,,,,,,
155894,Brandon Tolvert,DI,0,0,,2026,401,,60.8,65.6,D26,0,0,1,0,1,0,0,0,2,0,TARLETON,TARLETON,3,59.7,,,,,,
156420,Carson May,TE,0,0,,2027,100,60,61.2,60.9,80,0,0,1,6,0,0,0,0,0,0,ABILENE CH,ABILENE CH,6,,,,,,,
156422,Reese Osgood,WR,0,0,,2028,292,,60,65,14,0,0,1,0,0,0,0,0,2,0,S DAK ST,S DAK ST,2,,,,,,,
156446,Caden Crawford,ED,0,0,,2027,291,,60,63.8,D10,0,0,1,0,0,0,0,0,1,0,S DAKOTA,S DAKOTA,1,,,,,,,
156610,Samora Ezekiel,T,0,0,,2027,233,60,60.4,62.5,56,0,0,1,3,0,0,0,0,0,0,MONTANA ST,MONTANA ST,3,,,,,,,
156675,Rian Black,WR,0,0,,2027,274,,59,71.2,84,0,0,1,0,0,5,8,0,0,0,RHODE ISLD,RHODE ISLD,13,,,,,,,
156677,Kaleb Hutchinson,S,0,0,,2028,219,,61.2,75.1,D17,0,0,1,0,7,0,0,0,2,0,MERCER,MERCER,9,59.7,,,,,,
157320,Sammy Morris IV,S,0,0,,2026,100,,62.2,68.2,D25,0,0,1,0,0,7,0,4,5,0,ABILENE CH,ABILENE CH,16,,,,,,,
157489,Nathan Jones,TE,0,0,,2027,100,60,61,64.8,83,0,0,1,6,0,0,8,0,0,0,ABILENE CH,ABILENE CH,14,,,,,59.9,,
157510,Hayden Schwartz,ED,0,0,,2027,232,,60,64.7,D97,0,0,1,0,0,0,0,0,1,0,MONTANA,MONTANA,1,,,,,,,
157600,Greg Gaines III,WR,0,0,,2027,274,,60.1,62.9,08,0,0,1,0,0,1,0,0,1,0,RHODE ISLD,RHODE ISLD,2,,,,,,,
157612,Titus Rohrer,TE,0,0,,2027,232,,60.7,67.1,44,0,0,1,0,0,0,4,0,0,0,MONTANA,MONTANA,4,,,,,,,
157864,Tremel States-Jones,S,0,0,,2027,274,,59.5,67.4,D23,0,0,1,0,0,1,8,5,0,0,RHODE ISLD,RHODE ISLD,14,,,,,,,
157961,Jayden Oliver,CB,0,0,,2026,292,,60,63.3,D01,0,0,1,0,2,0,0,0,0,0,S DAK ST,S DAK ST,2,60,,,,,,
157984,Micah Bell,HB,0,0,,2027,219,,60.2,67.3,27,0,0,1,0,0,0,8,0,0,0,MERCER,MERCER,8,,,,,,,
158019,Mason Moore,S,0,0,,2028,205,,43.6,66.2,D16,1,0,1,0,0,2,0,0,2,0,LEHIGH,LEHIGH,4,,,,,,,
158038,Dawson Ripperda,ED,0,0,,2028,292,,59.9,64,D99,0,0,1,0,5,0,0,0,0,0,S DAK ST,S DAK ST,5,59.6,,,,,,
158047,Rashon Myles Jr.,LB,0,0,,2027,100,,60.1,61.7,D14,0,0,1,0,7,0,0,0,0,0,ABILENE CH,ABILENE CH,7,60.1,,,,,,
158138,Hunter Ridley,K,0,0,,2026,322,,60,63.9,S43,0,0,1,7,0,0,0,0,0,0,UC DAVIS,UC DAVIS,7,,,,60,,,
158193,Weston Adams,WR,0,0,,2027,232,,63.5,69.8,86,0,0,1,0,0,9,0,0,4,0,MONTANA,MONTANA,13,,,,,,,
158215,Christian Lorenzo,DI,0,0,,2027,188,,60,64,D08,0,0,1,0,4,0,0,0,1,0,ILL STATE,ILL STATE,5,59.4,,,,,,
158495,Jocelyn Malaska,CB,0,0,,2027,100,,60.7,66.5,D05,0,0,1,0,7,0,0,0,0,0,ABILENE CH,ABILENE CH,7,60,,,,,,
158520,Landon Roaten,G,0,0,,2027,100,62,61.9,62.2,59,0,0,1,6,0,0,0,0,0,0,ABILENE CH,ABILENE CH,6,,,,,,,
158568,Richard Reese,HB,0,0,,2026,301,,60.1,62.4,29,0,0,1,0,0,0,7,0,0,0,STF AUSTIN,STF AUSTIN,7,,,,,58.2,,
159002,Jareb Ramos,DI,0,0,,2027,232,,59.4,62.6,D90,0,0,1,0,2,0,0,0,0,0,MONTANA,MONTANA,2,59.3,,,,,,
159009,Ian Finch,WR,0,0,,2027,232,,65.6,70.6,05,0,0,1,0,0,9,4,2,4,0,MONTANA,MONTANA,19,,,,,59.9,,
159017,Kade Cutler,S,0,0,,2027,232,,62.4,68.6,D30,0,0,1,0,0,0,1,0,4,0,MONTANA,MONTANA,5,,,,,,,
159039,Noah Mangham,CB,0,0,,2027,100,,60.3,66.5,D20,0,0,1,0,7,0,0,0,0,0,ABILENE CH,ABILENE CH,7,59.7,,,,,,
159047,Peyton Wing,LB,0,0,,2027,232,,60.7,64.2,D32,0,0,1,0,3,0,1,0,1,0,MONTANA,MONTANA,5,60,,,,,,
159350,Jacob Anderson,DI,0,0,,2027,188,,60.6,67.5,D97,0,0,1,0,4,0,0,0,3,0,ILL STATE,ILL STATE,7,59,,,,,,
159353,Max Ziebarth,TE,0,0,,2027,188,60,62.8,70.7,82,0,0,1,3,0,0,5,1,5,0,ILL STATE,ILL STATE,14,,,,,,,
159361,Tye Niekamp,LB,0,0,,2027,188,,61.3,62.6,D46,0,0,1,0,4,0,0,3,3,0,ILL STATE,ILL STATE,10,60,,,,,,
159363,Rylan Crawford,WR,0,0,,2027,188,,55.5,71.4,09,0,0,1,0,0,5,5,3,5,0,ILL STATE,ILL STATE,18,,,,,,,
159763,Geoffrey Jamiel,WR,0,0,,2026,205,60,60,60.3,09,0,0,1,2,0,0,0,0,0,0,LEHIGH,LEHIGH,2,,,,,,,
159766,Langston Jones,G,0,0,,2026,205,60,60.6,61.5,60,0,0,1,2,0,0,0,0,0,0,LEHIGH,LEHIGH,2,,,,,,,
159776,Tyler Ochojski,ED,0,0,,2026,205,,61,64.6,D08,0,0,1,0,3,0,0,0,2,0,LEHIGH,LEHIGH,5,59.9,,,,,,
159777,Nick Peltekian,S,0,0,,2027,205,,60.1,66.1,D03,0,0,1,0,0,0,0,2,9,0,LEHIGH,LEHIGH,11,,66.9,,,,,
159778,Jackson Dowd,LB,0,0,,2027,205,,60.8,64.5,D37,0,0,1,0,3,0,0,0,2,0,LEHIGH,LEHIGH,5,60,,,,,,
159779,Julian Wilson,TE,0,0,,2026,205,,60.1,68.5,D24,0,0,1,0,0,0,3,5,3,0,LEHIGH,LEHIGH,11,,,,,,,
159780,Jasuah Philemon,ED,0,0,,2026,205,,60.3,67.3,D58,0,0,1,0,3,0,0,0,4,0,LEHIGH,LEHIGH,7,59.6,,,,,,
159782,T.J. Burke,DI,0,0,,2026,205,,60.2,65.3,D00,0,0,1,0,3,0,0,0,2,0,LEHIGH,LEHIGH,5,59.1,,,,,,
159783,Matt Spatny,ED,0,0,,2026,205,,60.3,64.9,D11,0,0,1,0,0,0,0,3,2,0,LEHIGH,LEHIGH,5,,,,,,,
159784,Quentin Joyner,DI,0,0,,2026,205,,60,61.8,D98,0,0,1,0,1,0,0,0,0,0,LEHIGH,LEHIGH,1,59.7,,,,,,
159852,Juwan Johnson,S,0,0,,2026,219,,61.7,69.9,D13,0,0,1,0,1,2,8,0,2,0,MERCER,MERCER,13,60,,,,,,
159854,Isaac Prince,LB,0,0,,2028,219,,41.8,25.3,D46,0,1,1,0,1,2,0,0,3,1,MERCER,MERCER,6,60,,,,,,
159863,Drew Clare,LB,0,0,,2027,219,,77.1,74.1,D51,0,0,1,0,8,2,0,5,2,2,MERCER,MERCER,17,60.2,,,,,,
159881,Tommy Bliss,S,0,0,,2027,219,,61.9,75.7,D12,0,0,1,0,8,2,0,5,3,0,MERCER,MERCER,18,60,,,,,,
160437,Chris Dobrydney,WR,0,0,,2026,334,,70.5,69.4,19,0,0,1,0,0,3,2,9,0,1,VILLANOVA,VILLANOVA,14,,,,,,,
160438,Julian Glantz,HB,0,0,,2027,334,60,61.9,70.2,18,0,0,1,3,0,3,2,9,5,0,VILLANOVA,VILLANOVA,22,,,,,,,
160442,Dale Law,LB,0,0,,2027,334,,60.7,65.3,D51,0,0,1,0,0,3,2,0,0,0,VILLANOVA,VILLANOVA,5,,,,,,,
160448,Josh Oluremi,S,0,0,,2028,334,,60.5,70.2,D03,0,0,1,0,0,3,2,9,5,0,VILLANOVA,VILLANOVA,19,,,,,,,
160449,Garrett Rogan,S,0,0,,2027,334,,60,61.1,D41,0,0,1,0,1,0,0,0,0,0,VILLANOVA,VILLANOVA,1,60,,,,,,
160450,Jack Ryder,QB,0,0,,2026,334,60,60.2,60.4,O16,0,0,1,3,0,0,0,0,0,0,VILLANOVA,VILLANOVA,3,,,,,,,
160456,Isaiah Wright,HB,0,0,,2026,334,,62.9,68.1,26,0,0,1,0,0,3,2,0,5,0,VILLANOVA,VILLANOVA,10,,,,,,,
160457,Jon Wyatt,CB,0,0,,2027,334,,61.5,69.8,D01,0,0,1,0,0,0,0,0,5,0,VILLANOVA,VILLANOVA,5,,,,,,,
160521,Aaron Bickerton,P,0,0,,2028,250,60,61,67.6,S39,0,0,1,4,0,0,0,8,0,0,N DAK ST,N DAK ST,12,,,,,,67.6,
161373,Marquis Buchanan,WR,0,0,,2027,274,,60,63.3,01,0,0,1,0,0,0,0,0,3,0,RHODE ISLD,RHODE ISLD,3,,62.2,,,,,
161379,Asa Neal,T,0,0,,2027,274,60,60.3,61.6,77,0,0,1,3,0,0,0,0,0,0,RHODE ISLD,RHODE ISLD,3,,,,,,,
161381,A.J. Pena,ED,0,0,,2026,274,,33.5,25.6,D08,0,1,1,0,7,0,0,0,2,0,RHODE ISLD,RHODE ISLD,9,59.9,,,,,,
161646,Tyler Henry,DI,0,0,,2027,249,,60,62.7,D75,0,0,1,0,1,0,0,0,0,0,N DAKOTA,N DAKOTA,1,59.8,,,,,,
161652,Coleman Kuntz,TE,0,0,,2028,292,,60,63.7,82,0,0,1,0,0,1,0,0,0,0,S DAK ST,S DAK ST,1,,,,,,,
162159,Liam Becher,G,0,0,,2027,249,60,60,60.9,67,0,0,1,1,0,0,0,0,0,0,N DAKOTA,N DAKOTA,1,,,,,,,
162166,C.J. Elrichs,K,0,0,,2027,249,,60,61.7,S53,0,0,1,1,0,0,0,0,0,0,N DAKOTA,N DAKOTA,1,,,,60,,,
162173,David Neuberger,LS,0,0,,2027,249,60,65.4,63.5,S96,0,0,1,1,0,0,0,5,0,0,N DAKOTA,N DAKOTA,6,,,,,,,82
162176,Paine Parks,LB,0,0,,2027,249,,60.8,69.5,D26,0,0,1,0,0,3,7,5,0,0,N DAKOTA,N DAKOTA,15,,,,,,,
162178,Grant Romfo,TE,0,0,,2026,249,,59.9,67.7,12,0,0,1,0,0,0,7,0,4,0,N DAKOTA,N DAKOTA,11,,,,,,,
162180,Luke Silvernale,K,0,0,,2027,249,,60.3,68.8,S85,0,0,1,0,0,3,0,5,0,0,N DAKOTA,N DAKOTA,8,,,65.2,,,71.9,
162181,Mason South,TE,0,0,,2027,249,60,60,65.7,44,0,0,1,1,0,0,7,0,0,0,N DAKOTA,N DAKOTA,8,,,,,,,
162184,Sam Strandell,WR,0,0,,2027,249,,60.3,70.1,01,0,0,1,0,0,0,7,5,4,0,N DAKOTA,N DAKOTA,16,,,,,,,
162186,Trace Thaden,T,0,0,,2027,249,60,60.6,63.7,79,0,0,1,1,0,0,0,5,0,0,N DAKOTA,N DAKOTA,6,,,,,,,
162189,Jaquise Alexander,CB,0,0,,2027,250,,61.1,68,D00,0,0,1,0,3,0,0,0,3,0,N DAK ST,N DAK ST,6,60,,,,,,
162191,Toby Anene,ED,0,0,,2027,250,,60,64.4,D93,0,0,1,0,0,0,0,0,2,0,N DAK ST,N DAK ST,2,,,,,,,
162192,Hudson Artz,S,0,0,,2028,250,,84.5,68.6,D22,0,0,1,0,0,5,5,0,0,0,N DAK ST,N DAK ST,10,,,,,,,
162194,Caleb Bowers,LS,0,0,,2027,250,60,64.2,64,S48,0,0,1,4,0,0,0,8,0,0,N DAK ST,N DAK ST,12,,,,,,,72.9
162196,Allante Burley,ED,0,0,,2028,250,,59.2,63,D56,0,0,1,0,3,0,0,0,0,0,N DAK ST,N DAK ST,3,59.1,,,,,,
162198,Mekhi Collins,WR,0,0,,2028,250,,60,67.5,15,0,0,1,0,0,0,0,0,1,0,N DAK ST,N DAK ST,1,,,,,,,
162201,Darius Givance,S,0,0,,2028,250,,60.2,67.8,D29,0,0,1,0,2,5,0,8,2,0,N DAK ST,N DAK ST,17,60,,,,,,
162203,John Gores,WR,0,0,,2028,250,,60,64.3,80,0,0,1,0,0,0,0,0,1,0,N DAK ST,N DAK ST,1,,,,,,,
162206,Kegan Huber,CB,0,0,,2028,250,,47.8,66.2,D23,0,0,1,0,0,5,0,0,0,0,N DAK ST,N DAK ST,5,,,,,,,
162211,Luke Kokat,TE,0,0,,2028,250,60,72.9,65.9,44,0,0,1,4,0,0,5,0,0,0,N DAK ST,N DAK ST,9,,,,,,,
162215,Kelton McCaslin,ED,0,0,,2028,250,,60,64.8,D92,0,0,1,0,0,0,0,0,2,0,N DAK ST,N DAK ST,2,,,,,,,
162218,Nathaniel Staehling,LB,0,0,,2027,250,,60.5,62.7,D52,0,0,1,0,3,0,0,0,1,0,N DAK ST,N DAK ST,4,60,,,,,,
162309,Aboraa Kwarteng,WR,0,0,,2027,274,,60.2,66.6,14,0,0,1,0,0,1,8,0,0,0,RHODE ISLD,RHODE ISLD,9,,,,,59.9,,
162348,Kurt Hatch,T,0,0,,2026,401,,60.3,62.7,59,0,0,1,0,0,0,0,5,0,0,TARLETON,TARLETON,5,,,,,,,
162357,Charlie Mullen,P,0,0,,2027,401,60,60.9,66.2,S83,0,0,1,5,0,0,0,5,0,0,TARLETON,TARLETON,10,,,,,,62.5,
162359,Corbin Poston,K,0,0,,2027,401,,60,69.4,S84,0,0,1,0,0,7,0,0,0,0,TARLETON,TARLETON,7,,,64.2,,,,
162378,Samuel Gbatu Jr.,WR,0,0,,2027,322,,66.7,67.1,08,0,0,1,0,0,8,1,3,0,1,UC DAVIS,UC DAVIS,12,,,,,61.8,,
162383,Macray Madruga,ED,0,0,,2027,322,,67.4,68.8,D02,0,0,1,0,0,2,5,3,3,1,UC DAVIS,UC DAVIS,13,,,,,,,
162508,Itty Henry,TE,0,0,,2027,100,60,61.6,66.6,87,0,0,1,6,0,0,0,4,0,0,ABILENE CH,ABILENE CH,10,,,,,,,
163148,Jo Silver,K,0,0,,2027,232,,60,64.8,S46,0,0,1,7,0,1,0,0,0,0,MONTANA,MONTANA,8,,,60.1,53,,,
163261,Charlie Allen,LB,0,0,,2027,322,,53.4,68.8,D22,1,0,1,0,1,8,4,0,3,0,UC DAVIS,UC DAVIS,16,59.9,,,,,,
163423,Saco Alofipo,S,0,0,,2028,301,,68.3,67.7,D23,0,0,1,0,2,8,0,0,0,1,STF AUSTIN,STF AUSTIN,10,59.9,,,,,,
163932,CJ Abell,C,0,0,,2027,205,60,60,64,74,0,0,1,2,0,0,0,0,0,0,LEHIGH,LEHIGH,2,,,,,,,
163933,DJ Brown,CB,0,0,,2028,205,,61,67.1,D20,0,0,1,0,3,0,0,0,2,0,LEHIGH,LEHIGH,5,60,,,,,,
164101,Kylon Harris,WR,0,0,,2027,301,,60,63.6,04,0,0,1,0,0,0,0,0,4,0,STF AUSTIN,STF AUSTIN,4,,63.2,,,,,
164111,Aaron Sears,S,0,0,,2027,301,,73.5,64.9,D13,0,0,1,0,4,0,0,5,0,1,STF AUSTIN,STF AUSTIN,9,59.9,,,,,,
164112,Jaydon Southard,LB,0,0,,2027,301,,60.4,64.7,D06,0,0,1,0,5,0,0,0,0,0,STF AUSTIN,STF AUSTIN,5,60.1,,,,,,
164117,Jerrell Wimbley,HB,0,0,,2026,301,,59.3,67.6,10,0,0,1,0,0,0,7,5,0,0,STF AUSTIN,STF AUSTIN,12,,,,,,,
164386,Takhari Carr,CB,0,0,,2027,233,,60.6,63.6,D00,0,0,1,0,0,4,0,0,0,0,MONTANA ST,MONTANA ST,4,,,,,,,
164387,Taco Dowler,WR,0,0,,2027,233,,59.9,65.7,14,0,0,1,0,0,0,1,2,4,0,MONTANA ST,MONTANA ST,7,,63.2,,,,,
164388,Caden Dowler,S,0,0,,2027,233,,61.7,66.8,D05,0,0,1,0,1,0,1,0,3,0,MONTANA ST,MONTANA ST,5,59.9,,,,,,
164392,Ryan Krahe,LB,0,0,,2027,233,,61.3,66.8,D42,0,0,1,0,0,0,2,0,2,0,MONTANA ST,MONTANA ST,4,,,,,,,
164397,Tommy Nilson,G,0,0,,2027,233,60,61.1,65.7,60,0,0,1,3,0,0,0,0,0,0,MONTANA ST,MONTANA ST,3,,,,,,,
164405,Jared White,HB,0,0,,2027,233,,60,62.2,03,0,0,1,0,0,0,1,0,0,0,MONTANA ST,MONTANA ST,1,,,,,,,
164429,Bryant Meredith,S,0,0,,2027,233,,60,61.1,D06,0,0,1,0,1,0,0,0,0,0,MONTANA ST,MONTANA ST,1,60,,,,,,
164514,Jack Barnum,K,0,0,,2026,334,,60,66.3,S42,0,0,1,3,0,3,0,0,0,0,VILLANOVA,VILLANOVA,6,,,41.6,56.3,,,
164622,Jace Rodriguez,G,0,0,,2027,322,63.1,62.1,62.3,64,0,0,1,7,0,0,0,0,0,0,UC DAVIS,UC DAVIS,7,,,,,,,
