playerId,player,position,assists,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesKickoffKicker,gradesMiscSt,gradesSpecialTeamsPenalty,jerseyNumber,missedTackles,penalties,playerGameCount,snapCountsFieldGoal,snapCountsFieldGoalBlocking,snapCountsKickoff,snapCountsKickoffReturn,snapCountsPuntCoverage,snapCountsPuntReturn,tackles,team,teamName,totalSnaps,gradesFgepDefense,gradesPuntReturn,gradesFgepOffense,gradesKickReturn,gradesPunter,gradesLongSnap,gradesFgepKicker
164427,Dwayne McDougle III,S,0,0,,2028,185,,70.3,68.3,D22,0,0,1,0,7,5,9,1,1,1,IDAHO,IDAHO,23,59.7,,,59.4,,,
164471,Uilisoni Amone,DI,0,0,,2025,322,,59.7,62.4,D99,0,0,1,0,2,0,0,0,0,0,UC DAVIS,UC DAVIS,2,59.5,,,,,,
164622,Jace Rodriguez,G,0,0,,2027,322,,60.4,62.5,64,0,0,1,3,0,0,0,0,0,0,UC DAVIS,UC DAVIS,3,,,60,,,,
164823,Tysen Boze,WR,0,0,,2027,291,,60.6,68.8,85,0,0,1,0,0,0,4,0,0,0,S DAKOTA,S DAKOTA,4,,,,,,,
164824,Gary Bryant III,LB,0,0,,2027,291,,60.5,64.5,D10,0,0,1,0,2,0,0,0,1,0,S DAKOTA,S DAKOTA,3,60,,,,,,
164827,Joe Cotton,T,0,0,,2027,291,,60,63.7,71,0,0,1,1,0,0,0,0,0,0,S DAKOTA,S DAKOTA,1,,,60,,,,
164828,Chris Dixon,DI,0,0,,2027,291,,59.9,64.6,D50,0,0,1,0,3,0,0,0,1,0,S DAKOTA,S DAKOTA,4,59.2,,,,,,
164829,Tyler Ebel,P,0,0,,2027,291,,60.7,64.9,S32,0,0,1,5,0,0,0,3,0,0,S DAKOTA,S DAKOTA,8,,,60,,59.5,,
164831,Mi'Quise Humphrey-Grace,ED,0,0,,2028,291,,59.9,62,D90,0,0,1,0,2,0,0,0,0,0,S DAKOTA,S DAKOTA,2,59.7,,,,,,
164853,David Alpers III,TE,0,0,,2027,292,,61.8,61.8,83,0,0,1,9,0,0,0,0,0,0,S DAK ST,S DAK ST,9,,,61.2,,,,
164854,Jalen Lee,CB,0,0,,2027,292,,66.7,68.4,D06,0,0,1,0,0,10,3,3,0,1,S DAK ST,S DAK ST,16,,,,,,,
164862,Greyton Gannon,TE,0,0,,2028,292,,60,60.2,88,0,0,1,1,0,0,0,0,0,0,S DAK ST,S DAK ST,1,,,60,,,,
164868,Dontay Johnson,S,0,0,,2028,292,,76.8,69.1,D03,0,0,1,0,0,10,3,2,4,1,S DAK ST,S DAK ST,19,,,,,,,
164871,Bryce Johnson,LB,0,0,,2028,292,,50.9,67.5,D33,1,0,1,0,0,10,3,3,4,0,S DAK ST,S DAK ST,20,,,,,,,
164878,Joe Ollman,LB,0,0,,2028,292,,62.7,67.4,D11,0,0,1,0,0,10,3,3,4,0,S DAK ST,S DAK ST,20,,,,,,,
164884,Noah Thompson,S,0,0,,2028,292,,67.7,68.6,D27,0,0,1,0,0,10,0,0,4,1,S DAK ST,S DAK ST,14,,,,,,,
165363,Wade Abrams,LB,0,0,,2027,291,,61.7,69.7,D49,0,0,1,0,1,6,4,3,1,0,S DAKOTA,S DAKOTA,15,60,,,,,,
166001,Chris Pierce,CB,0,0,,2026,189,,60.3,65.2,D04,0,0,1,0,3,0,0,0,0,0,INCAR WORD,INCAR WORD,3,60,,,,,,
169228,Austin DeArmond,G,0,0,,2026,189,,60.1,66.1,62,0,0,1,2,0,0,0,0,0,0,INCAR WORD,INCAR WORD,2,,,60,,,,
169499,Jayden Staggers,S,0,0,,2026,189,,61.3,67,D28,0,0,1,0,0,0,10,0,3,0,INCAR WORD,INCAR WORD,13,,,,,,,
169520,Keenon Pitts,CB,0,0,,2025,189,,62.2,70.8,D36,0,0,1,0,0,0,10,0,3,0,INCAR WORD,INCAR WORD,13,,,,,,,
170043,Apollos Cook,WR,0,0,,2028,219,,59.4,68.8,02,0,0,1,0,0,0,6,7,0,0,MERCER,MERCER,13,,,,,,,
170697,Zac Crews,ED,0,0,,2027,233,,59.8,64.2,D36,0,0,1,0,0,0,0,2,0,0,MONTANA ST,MONTANA ST,2,,,,,,,
170698,Zachary Dodson-Greene,WR,0,0,,2027,233,,60.3,65,16,0,0,1,0,0,0,4,0,0,0,MONTANA ST,MONTANA ST,4,,,,,,,
170699,Jon Johnson,CB,0,0,,2026,233,,71.3,67.4,D04,0,0,1,0,2,0,0,2,1,0,MONTANA ST,MONTANA ST,5,60,,,,,,
170701,Myles Sansted,K,0,0,,2027,233,,60,64.1,S39,0,0,1,8,0,0,0,0,0,0,MONTANA ST,MONTANA ST,8,,,,,,,70.4
170702,Dominic Solano,ED,0,0,,2028,233,,60,62.7,D58,0,0,1,0,1,0,0,0,0,0,MONTANA ST,MONTANA ST,1,59.8,,,,,,
170706,Taki Uluilakepa,S,0,0,,2028,233,,62.9,69.6,D17,0,0,1,0,1,9,3,0,1,0,MONTANA ST,MONTANA ST,14,60,,,,,,
170707,Zac Waible,LB,0,0,,2027,233,,71.4,65,D49,0,0,1,0,0,9,0,0,0,2,MONTANA ST,MONTANA ST,9,,,,,,,
171576,Talib Salahuddin,ED,0,0,,2026,189,,62.7,67.4,D09,0,0,1,2,1,3,0,0,3,0,INCAR WORD,INCAR WORD,9,59.8,,60,,,,
172674,Amarii Atchison,T,0,0,,2028,219,,60,64.5,74,0,0,1,1,0,0,0,0,0,0,MERCER,MERCER,1,,,60,,,,
172675,Tyrell Coard,HB,0,0,,2027,219,,63,71.3,25,0,0,1,0,0,0,0,0,5,0,MERCER,MERCER,5,,,,,,,
172676,Adjatay Dabbs,WR,0,0,,2029,219,,60.1,64.5,18,0,0,1,0,0,2,0,0,0,0,MERCER,MERCER,2,,,,,,,
172677,Ty Everson,TE,0,0,,2027,219,,60,60.6,88,0,0,1,1,0,0,0,0,0,0,MERCER,MERCER,1,,,60,,,,
172678,Avery Ferris,G,0,0,,2030,219,,60,61,61,0,0,1,1,0,0,0,0,0,0,MERCER,MERCER,1,,,60,,,,
172679,Julian Fox,LB,0,0,,2029,219,,66.7,70.8,D41,0,0,1,0,0,2,6,7,5,1,MERCER,MERCER,20,,,,,,,
172681,Reice Griffith,K,0,0,,2028,219,,60,61.7,S93,0,0,1,1,0,0,0,0,0,0,MERCER,MERCER,1,,,,,,,60
172683,Brayden Manley,ED,0,0,,2028,219,,60,61.9,D00,0,0,1,0,4,0,0,0,0,0,MERCER,MERCER,4,59.9,,,,,,
172686,Scooter Risper,WR,0,0,,2025,219,,61.7,67.3,81,0,0,1,0,0,0,2,0,5,0,MERCER,MERCER,7,,,,,,,
172688,Brayden Smith,WR,0,0,,2028,219,,60,62.5,21,0,0,1,0,0,0,4,0,1,0,MERCER,MERCER,5,,60,,62.7,,,
172689,Donovan Watkins,CB,0,0,,2029,219,,60.4,64.7,D04,0,0,1,0,5,0,0,0,0,0,MERCER,MERCER,5,60.1,,,,,,
172941,D'Arius Carmouche,CB,0,0,,2028,189,,60.5,69.9,D18,0,0,1,0,0,3,10,4,3,0,INCAR WORD,INCAR WORD,20,,,,,,,
172946,Bryce Felt,LS,0,0,,2026,189,,65,63.3,S22,0,0,1,2,0,0,0,4,0,0,INCAR WORD,INCAR WORD,6,,,60,,,80.7,
