playerId,player,position,assists,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesMiscSt,gradesSpecialTeamsPenalty,jerseyNumber,missedTackles,penalties,playerGameCount,snapCountsFieldGoal,snapCountsFieldGoalBlocking,snapCountsKickoff,snapCountsKickoffReturn,snapCountsPuntCoverage,snapCountsPuntReturn,tackles,team,teamName,totalSnaps,gradesFgepDefense,gradesFgepOffense,gradesLongSnap,gradesKickReturn,gradesPuntReturn,gradesFgepKicker,gradesPunter,gradesKickoffKicker
185051,Tony Johnson,P,0,0,,2026,269,60.5,66.8,S34,0,0,1,2,0,0,0,5,0,0,PORTLAND,PORTLAND,7,,60,,,,,62.5,
185052,Pule Leatigaga,T,0,0,,2030,269,60.6,61.5,74,0,0,1,2,0,0,0,0,0,0,PORTLAND,PORTLAND,2,,60,,,,,,
185054,Seth Lyon,TE,0,0,,2027,269,44.8,63.9,87,0,1,1,0,0,0,7,0,0,0,PORTLAND,PORTLAND,7,,,,,,,,
185055,Andre Miller,WR,0,0,,2030,269,60.1,67.3,12,0,0,1,0,0,1,7,0,1,0,PORTLAND,PORTLAND,9,,,,46.2,,,,
185056,Diontaye Moorman,CB,0,0,,2030,269,60.1,64.5,D08,0,0,1,0,2,0,0,0,0,0,PORTLAND,PORTLAND,2,60,,,,,,,
185057,Cru Newman,WR,0,0,,2030,269,59.7,62.7,06,0,0,1,0,0,0,7,0,1,0,PORTLAND,PORTLAND,8,,,,72,60.3,,,
185058,Bryson Ross,CB,0,0,,2029,269,60.9,66.5,D07,0,0,1,0,4,0,0,0,1,0,PORTLAND,PORTLAND,5,60,,,,,,,
185068,Theo Thompson,S,0,0,,2030,269,60.4,66.9,D14,0,0,1,0,0,0,1,0,1,0,PORTLAND,PORTLAND,2,,,,,,,,
185069,Shaun Torgeson,T,0,0,,2029,269,60,61.8,70,0,0,1,2,0,0,0,0,0,0,PORTLAND,PORTLAND,2,,60,,,,,,
185071,DaMari Washington,S,0,0,,2030,269,60,61.5,D22,0,0,1,0,1,0,0,0,0,0,PORTLAND,PORTLAND,1,60,,,,,,,
185097,LJ Roberts,LB,0,0,,2028,269,60.6,66.4,D26,0,0,1,0,3,1,7,0,1,0,PORTLAND,PORTLAND,12,60,,,,,,,
185104,Kai Acia,HB,0,0,,2028,322,60.1,69,34,0,0,1,0,0,0,5,0,0,0,UC DAVIS,UC DAVIS,5,,,,,,,,
185105,Zaire Collier,C,0,0,,2028,322,61.7,66.8,52,0,0,1,5,0,0,0,0,0,0,UC DAVIS,UC DAVIS,5,,60.3,,,,,,
185108,Grant Garretson,ED,0,0,,2027,322,60,62.9,D05,0,0,1,0,1,0,0,0,0,0,UC DAVIS,UC DAVIS,1,60,,,,,,,
185112,Rayne Mayo Jr.,DI,0,0,,2029,322,60.1,66.1,D92,0,0,1,0,2,0,0,0,2,0,UC DAVIS,UC DAVIS,4,59.5,,,,,,,
185113,Jayden Montanez,G,0,0,,2029,322,61.5,68.4,67,0,0,1,5,0,0,0,0,0,0,UC DAVIS,UC DAVIS,5,,60,,,,,,
185117,David Porotesano,T,0,0,,2029,322,61.5,67.8,65,0,0,1,5,0,0,0,0,0,0,UC DAVIS,UC DAVIS,5,,60,,,,,,
185119,Jackson Sievers,LB,0,0,,2029,322,61.5,64.8,D15,0,0,1,5,0,0,5,0,1,0,UC DAVIS,UC DAVIS,11,,60,,,,,,
185872,Carmelo O'neal,CB,0,0,,2029,219,61.2,67.3,D07,0,0,1,0,5,5,4,0,0,0,MERCER,MERCER,14,59.7,,,,,,,
185995,Drew Merrill,S,0,0,,2026,189,61.6,67.5,D23,0,0,1,0,2,0,5,0,5,0,INCAR WORD,INCAR WORD,12,60,,,,,,,
186035,Gabe Showalter,K,0,0,,2026,243,60.2,67.3,S36,0,0,1,6,0,5,0,0,0,1,NICHOLLS,NICHOLLS,11,,,,,,55,,59.5
186182,Janari Boone,S,0,0,,2027,186,48.2,65.7,D03,0,0,1,0,1,3,4,0,0,0,IDAHO ST,IDAHO ST,8,60,,,,,,,
186184,Ryan Carter,LS,0,0,,2028,186,64.2,62.7,S45,0,0,1,5,0,0,0,2,0,0,IDAHO ST,IDAHO ST,7,,61.6,76.9,,,,,
188489,Grant Hessler,DI,0,0,,2028,186,59.8,62.4,D99,0,0,1,0,1,0,0,0,0,0,IDAHO ST,IDAHO ST,1,59.6,,,,,,,
188491,Isaac Mancera,K,0,0,,2029,322,60,67.8,S41,0,0,1,0,0,4,0,0,0,0,UC DAVIS,UC DAVIS,4,,,,,,,,60.3
188558,Xavier Jennings,T,0,0,,2026,219,60.3,65.4,70,0,0,1,2,0,0,0,0,0,0,MERCER,MERCER,2,,60,,,,,,
188565,Tyler Murray,G,0,0,,2029,219,60.6,61.5,57,0,0,1,2,0,0,0,0,0,0,MERCER,MERCER,2,,60,,,,,,
188569,Luke Schultz,T,0,0,,2029,219,60.4,61.3,77,0,0,1,3,0,0,0,0,0,0,MERCER,MERCER,3,,60,,,,,,
188570,Camauri Simmons,WR,0,0,,2029,219,45,64.7,83,0,0,1,0,0,5,0,0,0,0,MERCER,MERCER,5,,,,,,,,
188573,Andrew Zock,ED,0,0,,2029,219,60.4,65.6,D00,0,0,1,0,4,0,3,5,0,0,MERCER,MERCER,12,59.9,,,,,,,
189255,Ash Boa-Amponsem,CB,0,0,,2029,247,61.5,69.4,D06,0,0,1,0,2,0,0,0,5,0,NC CENT,NC CENT,7,59.9,,,,,,,
189257,Drey Braxton,CB,0,0,,2029,247,60.3,65.5,D25,0,0,1,0,2,0,0,0,1,0,NC CENT,NC CENT,3,59.8,,,,,,,
189261,Zion Dobson,HB,0,0,,2030,247,63.2,71.6,22,0,0,1,0,0,6,3,0,4,0,NC CENT,NC CENT,13,,,,,,,,
189269,Aleni Mageo,HB,0,0,,2028,247,68.8,73,30,0,0,1,0,0,5,0,0,3,1,NC CENT,NC CENT,8,,,,,,,,
189272,Kaleb Robison,K,0,0,,2029,247,60.1,67.4,S19,0,0,1,5,0,5,0,0,0,0,NC CENT,NC CENT,10,,,,,,65.8,,66.4
191551,Brock Fleming,LS,0,0,,2029,269,65.5,63.5,S45,0,0,1,2,0,0,0,5,0,0,PORTLAND,PORTLAND,7,,60,81.7,,,,,
191556,Carsten Mamaril,CB,0,0,,2028,269,60,68.5,D20,0,0,1,0,5,0,0,5,1,0,PORTLAND,PORTLAND,11,59.8,,,,,,,
191557,Mathias Uribe,K,0,0,,2027,269,60,64.3,S97,0,0,1,2,0,1,0,0,0,0,PORTLAND,PORTLAND,3,,,,,,60,,60.1
191558,Pierce Walker,S,0,0,,2029,269,60.1,62.5,D03,0,0,1,0,7,0,0,0,1,0,PORTLAND,PORTLAND,8,59.9,,,,60,,,
191934,Joseph Bradford,C,0,0,,2026,243,60,64.5,69,0,0,1,0,0,0,0,2,0,0,NICHOLLS,NICHOLLS,2,,,,,,,,
191942,Camare Hampton,WR,0,0,,2029,243,60,64.4,18,0,0,1,0,0,0,0,1,0,0,NICHOLLS,NICHOLLS,1,,,,,,,,
191944,Paxton Lafont,WR,0,0,,2029,243,60.4,67.1,84,0,0,1,0,0,0,3,0,0,0,NICHOLLS,NICHOLLS,3,,,,,,,,
191947,Brian McQuaide,WR,0,1,,2030,243,79,68.8,10,0,1,1,6,0,5,0,5,4,1,NICHOLLS,NICHOLLS,20,,60,,,,,,
191950,Anthony Rogers,CB,0,0,,2029,243,60.4,65,D12,0,0,1,0,2,0,0,0,1,0,NICHOLLS,NICHOLLS,3,60,,,,,,,
191955,Taylor Thibodaux,LB,0,0,,2030,243,60.2,68.7,D30,0,0,1,0,0,5,3,7,0,0,NICHOLLS,NICHOLLS,15,,,,,,,,
192299,Jace Bardwell,DI,0,0,,2029,189,59.8,62,D50,0,0,1,0,1,0,0,0,0,0,INCAR WORD,INCAR WORD,1,59.6,,,,,,,
192302,Kaden Jammer,CB,0,0,,2029,189,60.7,65.3,D17,0,0,1,0,0,0,5,0,1,0,INCAR WORD,INCAR WORD,6,,,,,,,,
192305,Josh Lorick,WR,0,0,,2027,189,60,64.3,11,0,0,1,0,0,0,0,0,7,0,INCAR WORD,INCAR WORD,7,,,,,58.2,,,
192308,Isaiah Pruitt,CB,0,1,,2029,189,41.1,75.7,D19,0,1,1,0,0,3,5,0,8,0,INCAR WORD,INCAR WORD,16,,,,,,,,
192411,Koby Dickens,LB,0,0,,2029,401,62.2,65.1,D32,0,0,1,0,1,7,1,0,1,0,TARLETON,TARLETON,10,60,,,,,,,
192415,Klein Essler,TE,0,0,,2029,401,61.6,60.7,85,0,0,1,8,0,0,0,0,0,0,TARLETON,TARLETON,8,,60.9,,,,,,
192427,Jay Henry,ED,0,0,,2027,401,60,63.7,D33,0,0,1,0,1,0,0,0,1,0,TARLETON,TARLETON,2,59.3,,,,,,,
192459,Jeremiah Postell,CB,0,0,,2027,401,62.3,67.4,D21,0,0,1,0,1,7,0,0,0,0,TARLETON,TARLETON,8,60,,,,,,,
192462,Braden Smith,G,0,0,,2029,401,62.2,63,69,0,0,1,8,0,0,0,2,0,0,TARLETON,TARLETON,10,,64,,,,,,
192470,Branson Tita-Nwa,CB,0,0,,2026,401,47.8,66,D08,1,0,1,0,1,7,0,2,0,0,TARLETON,TARLETON,10,60,,,,,,,
192966,Braden Albrecht,WR,0,0,,2029,186,60,64.8,81,0,0,1,0,0,0,0,0,2,0,IDAHO ST,IDAHO ST,2,,,,,,,,
192967,Josh Ball,WR,0,0,,2029,186,59.8,65.4,17,0,0,1,0,0,0,0,2,0,0,IDAHO ST,IDAHO ST,2,,,,,,,,
192972,Jake East,DI,0,0,,2029,186,58.9,64.8,D98,0,0,1,0,8,0,0,0,1,0,IDAHO ST,IDAHO ST,9,58.7,,,,,,,
192977,Messiah Johnson,T,0,0,,2030,186,60.1,61.5,71,0,0,1,0,0,0,0,2,0,0,IDAHO ST,IDAHO ST,2,,,,,,,,
192979,Rylan Leathers,S,0,0,,2029,186,65,66.2,D21,0,0,1,0,5,4,3,2,1,1,IDAHO ST,IDAHO ST,15,59.9,,,,,,,
192980,Mason Lindberg,K,0,0,,2030,186,60,68.9,S26,0,0,1,0,0,6,0,0,0,1,IDAHO ST,IDAHO ST,6,,,,,,,,71.7
192981,Mike Lindsay,CB,0,0,,2030,186,61,66.9,D30,0,0,1,0,6,6,0,0,1,0,IDAHO ST,IDAHO ST,13,59.7,,,,,,,
192985,Devin Rodriguez,LB,0,0,,2030,186,51.6,68.2,D09,1,0,1,0,0,6,7,0,3,0,IDAHO ST,IDAHO ST,16,,,,,,,,
192990,Carson Sudbury,HB,0,0,,2030,186,61.5,68.4,06,0,0,1,0,0,6,1,0,0,0,IDAHO ST,IDAHO ST,7,,,,,,,,
194876,Yasir Holmes,ED,0,0,2026,2026,401,60.2,63.6,D11,0,0,1,0,2,0,0,0,1,0,TARLETON,TARLETON,3,59.5,,,,,,,
196741,Herman Brister III,S,0,0,,2028,297,60.1,61.7,D03,0,0,1,0,4,0,0,0,0,0,SOUTHERN U,SOUTHERN U,4,60,,,,,,,
196742,Kobe Brown,WR,0,0,,2029,297,60,61.7,14,0,0,1,2,0,0,0,0,1,0,SOUTHERN U,SOUTHERN U,3,,60,,,60.3,,,
196743,Hubert Caliste,TE,0,0,,2029,297,59.9,62.5,89,0,0,1,0,0,0,4,0,0,0,SOUTHERN U,SOUTHERN U,4,,,,,,,,
196745,Jamarlo Campbell,LB,0,0,,2026,297,61.2,67.4,D09,0,0,1,0,1,3,2,5,0,0,SOUTHERN U,SOUTHERN U,11,60,,,,,,,
196746,Landon Carter,CB,0,0,,2029,297,60.8,67.2,D23,0,0,1,0,0,3,0,0,0,0,SOUTHERN U,SOUTHERN U,3,,,,,,,,
196747,Jason Gabriel,HB,0,0,,2029,297,59.6,64.1,25,0,0,1,0,0,0,6,0,0,0,SOUTHERN U,SOUTHERN U,6,,,,58,,,,
196748,Chris Garcia,G,0,0,,2026,297,60.3,65.4,65,0,0,1,2,0,0,0,0,0,0,SOUTHERN U,SOUTHERN U,2,,60,,,,,,
196759,Greyson Lafleur,LB,0,0,,2026,297,63.4,66.4,D34,0,0,1,0,0,0,4,5,0,1,SOUTHERN U,SOUTHERN U,9,,,,,,,,
196760,Ty Lee,S,0,0,,2029,297,59.8,67.1,D15,0,0,1,0,0,0,0,4,2,0,SOUTHERN U,SOUTHERN U,6,,,,,,,,
196761,Jeron Lewis,T,0,0,,2027,297,60,62.1,68,0,0,1,2,0,0,0,0,0,0,SOUTHERN U,SOUTHERN U,2,,60,,,,,,
196765,Kiamari Murray,CB,0,0,,2028,297,61.2,66.9,D28,0,0,1,0,0,3,6,0,2,1,SOUTHERN U,SOUTHERN U,11,,,,,,,,
196766,Vincent Paige Jr.,LB,0,0,,2026,297,60,62.7,D00,0,0,1,0,4,0,0,0,0,0,SOUTHERN U,SOUTHERN U,4,59.8,,,,,,,
196767,Barry Remo,HB,0,0,,2028,297,61.4,67.9,35,0,0,1,0,0,3,6,0,2,0,SOUTHERN U,SOUTHERN U,11,,,,,,,,
196768,Antonio Sanders,G,0,0,,2027,297,60.5,64.8,77,0,0,1,2,0,0,0,0,0,0,SOUTHERN U,SOUTHERN U,2,,60,,,,,,
196771,Jerome Wallace,ED,0,0,,2027,297,61.1,67.6,D58,0,0,1,2,4,0,4,0,0,0,SOUTHERN U,SOUTHERN U,10,60.1,60,,,,,,
197227,Malachi Jackson,WR,0,0,,2029,297,60.8,65.3,18,0,0,1,0,0,3,0,0,0,0,SOUTHERN U,SOUTHERN U,3,,,,,,,,
201122,Isaiah Cook,S,0,0,,2030,186,60,61.1,D24,0,0,1,0,1,0,0,0,0,0,IDAHO ST,IDAHO ST,1,59.9,,,,,,,
201124,Robert Freeman IV,HB,0,0,,2027,186,60.3,63.5,05,0,0,1,0,0,0,7,0,4,0,IDAHO ST,IDAHO ST,11,,,,61.2,63.1,,,
201131,Jackson Irwin,ED,0,0,,2028,186,60.6,63.9,D18,0,0,1,0,5,1,0,0,0,0,IDAHO ST,IDAHO ST,6,60.1,,,,,,,
201136,Collin Lewis,DI,0,0,,2028,186,60.3,65.2,D97,0,0,1,5,7,0,0,2,1,0,IDAHO ST,IDAHO ST,15,58.8,60.8,,,,,,
201140,Amari Mazeke,LB,0,0,,2029,186,60.3,66.2,D16,0,0,1,0,0,2,0,0,0,0,IDAHO ST,IDAHO ST,2,,,,,,,,
201141,Bryce McCray,CB,0,0,,2030,186,61,68.5,D31,0,0,1,0,0,0,0,0,3,0,IDAHO ST,IDAHO ST,3,,,,,,,,
201144,Domonick Ruiz,WR,0,0,,2029,186,60.6,64.1,12,0,0,1,0,0,3,1,0,0,0,IDAHO ST,IDAHO ST,4,,,,,,,,
201149,TreShawn Shorty,CB,0,0,,2030,186,60.9,65.6,D23,0,0,1,0,0,2,1,0,2,0,IDAHO ST,IDAHO ST,5,,,,,,,,
201150,Trajan Sinatra,K,0,0,,2029,186,60,63.5,S36,0,0,1,5,0,0,0,0,0,0,IDAHO ST,IDAHO ST,5,,,,,,65.4,,
201157,Kai Wheeler,WR,0,0,,2030,186,57.8,64.8,88,0,0,1,0,0,0,7,0,1,0,IDAHO ST,IDAHO ST,8,,,,,,,,
201187,Jabrelle Asberry,LB,0,0,,2030,189,65,72.9,D22,0,0,1,0,0,3,0,0,7,0,INCAR WORD,INCAR WORD,10,,,,,,,,
201190,Isaiah Champagne,WR,0,0,,2030,189,60,63.8,10,0,0,1,0,0,0,0,0,1,0,INCAR WORD,INCAR WORD,1,,,,,,,,
201194,Rome Jeffers,CB,0,0,,2030,189,64.1,69.1,D13,0,0,1,0,0,3,0,0,7,0,INCAR WORD,INCAR WORD,10,,,,,,,,
201195,Matthew Lewis,C,0,0,,2030,189,60.8,64.4,65,0,0,1,2,0,0,0,7,0,0,INCAR WORD,INCAR WORD,9,,60,,,,,,
201359,Dan Hicks,ED,0,0,,2026,219,60,61.5,D01,0,0,1,0,2,0,0,0,0,0,MERCER,MERCER,2,60,,,,,,,
201365,Gavin Marks,C,0,0,,2030,219,60,61,60,0,0,1,1,0,0,0,0,0,0,MERCER,MERCER,1,,60,,,,,,
201366,Adonis McDaniel,WR,0,0,,2028,219,59.4,67.8,02,0,0,1,0,0,0,0,5,0,0,MERCER,MERCER,5,,,,,,,,
201367,Kobe McInnis,ED,0,0,,2030,219,60.8,65.7,D15,0,0,1,3,1,0,1,0,0,0,MERCER,MERCER,5,60,60,,,,,,
201370,Mike Polke,S,0,0,,2030,219,68,68.5,D05,0,0,1,0,0,5,0,0,0,0,MERCER,MERCER,5,,,,,,,,
201914,Trey Carr,CB,0,0,,2028,322,61,67,D06,0,0,1,0,0,0,0,0,4,0,UC DAVIS,UC DAVIS,4,,,,,,,,
201916,Drew Cofield,CB,0,0,,2030,322,60.3,65.9,D11,0,0,1,0,3,0,0,0,1,0,UC DAVIS,UC DAVIS,4,59.8,,,,,,,
201922,Jaden Few,ED,0,0,,2030,322,60,62.7,D96,0,0,1,0,1,0,0,0,0,0,UC DAVIS,UC DAVIS,1,59.8,,,,,,,
201926,Tyler Hennessy,WR,0,0,,2030,322,61.1,66.8,13,0,0,1,0,0,0,2,0,3,0,UC DAVIS,UC DAVIS,5,,,,,,,,
201927,Devin Huegel,DI,0,0,,2030,322,59.5,62.9,D95,0,0,1,0,2,0,0,0,0,0,UC DAVIS,UC DAVIS,2,59.3,,,,,,,
201939,Ty Richardson,CB,0,0,,2028,322,61.8,68.4,D03,0,0,1,0,3,4,0,0,2,0,UC DAVIS,UC DAVIS,9,60,,,,,,,
201946,Kameron Totton,CB,0,0,,2030,322,65.4,69,D24,0,0,1,0,0,4,5,3,3,0,UC DAVIS,UC DAVIS,15,,,,,,,,
202918,Cale Daigle,LB,0,0,,2030,243,60.9,67.5,D19,0,0,1,0,0,0,0,7,4,0,NICHOLLS,NICHOLLS,11,,,,,,,,
202925,Cohen LeBlanc,WR,0,0,,2029,243,58.5,67.1,87,0,0,1,0,0,0,3,3,0,0,NICHOLLS,NICHOLLS,6,,,,,,,,
202932,Refeno Vangates,WR,0,0,,2028,247,61.3,68.8,04,0,0,1,0,0,0,3,0,4,0,NC CENT,NC CENT,7,,,,61.8,,,,
202933,Jovon Wright,S,0,0,,2030,247,61,66.9,D23,0,0,1,0,0,1,0,0,2,0,NC CENT,NC CENT,3,,,,,,,,
202934,Khareem Thompson,ED,0,0,,2029,247,60.6,66.3,D99,0,0,1,0,0,0,0,0,4,0,NC CENT,NC CENT,4,,,,,,,,
202937,Rodney Lesane,TE,0,0,,2030,247,60.4,65.5,39,0,0,1,5,0,0,3,2,0,0,NC CENT,NC CENT,10,,60,,,,,,
202940,Kapeliele Hausia,C,0,0,,2028,269,60.3,65.4,69,0,0,1,2,0,0,0,0,0,0,PORTLAND,PORTLAND,2,,60,,,,,,
202941,Semisi Latu,C,0,0,,2028,269,60,60.9,68,0,0,1,2,0,0,0,0,0,0,PORTLAND,PORTLAND,2,,60,,,,,,
202942,Lonnie Burt,LB,0,0,,2029,269,60.5,65.3,D40,0,0,1,0,7,1,0,0,2,0,PORTLAND,PORTLAND,10,59.8,,,,,,,
202943,James Minot,G,0,0,,2028,269,60,66.6,52,0,0,1,0,0,0,1,0,0,0,PORTLAND,PORTLAND,1,,,,,,,,
203216,Connor Perritt,LS,0,0,,2029,297,29.7,63.7,S39,1,0,1,2,0,0,0,5,0,0,SOUTHERN U,SOUTHERN U,7,,60,0,,,,,
203217,Ricky Brutus,LB,0,0,,2026,297,61.1,65.7,D36,0,0,1,0,0,3,1,0,2,0,SOUTHERN U,SOUTHERN U,6,,,,,,,,
203225,Kai Brown,DI,0,0,,2029,297,61.2,67.5,D48,0,0,1,0,0,0,1,0,2,0,SOUTHERN U,SOUTHERN U,3,,,,,,,,
203233,Kadavius Mays,ED,0,0,,2030,297,60.3,64.9,D54,0,0,1,0,0,0,6,0,0,0,SOUTHERN U,SOUTHERN U,6,,,,,,,,
203234,Nathan Zimmer,K,0,0,,2030,297,60,66.5,38,0,0,1,2,0,3,0,0,0,0,SOUTHERN U,SOUTHERN U,5,,,,,,60,,57.3
203239,Herman Batiste,WR,0,0,,2029,297,59.9,65.7,16,0,0,1,0,0,1,0,2,0,0,SOUTHERN U,SOUTHERN U,3,,,,,,,,
203242,Jeremiah Coleman,LB,0,0,,2030,297,29.8,26.2,D32,1,1,1,0,0,3,6,0,2,0,SOUTHERN U,SOUTHERN U,11,,,,,,,,
203247,Tyrik Brigalia,S,0,0,,2029,297,60,62.1,D26,0,0,1,0,0,1,0,0,0,0,SOUTHERN U,SOUTHERN U,1,,,,,,,,
203248,Cody Morris,S,0,0,,2030,297,60,66,D31,0,0,1,0,0,0,0,0,1,0,SOUTHERN U,SOUTHERN U,1,,,,,,,,
203249,Jerrod Hicks,WR,0,0,,2029,297,60,63.8,11,0,0,1,0,0,0,6,1,0,0,SOUTHERN U,SOUTHERN U,7,,,,58.8,,,,
203433,Pharrell Harewood,P,0,0,,2030,243,60.2,68,S16,0,0,1,0,0,0,0,7,0,0,NICHOLLS,NICHOLLS,7,,,,,,,43.4,
203512,Jadan Aubert,S,0,0,,2028,401,73.2,67.9,D15,0,0,1,0,1,7,0,0,5,2,TARLETON,TARLETON,13,60,,,,,,,
203525,Brad Larson,K,0,0,,2026,401,60,69.4,S46,0,0,1,0,0,7,0,0,0,0,TARLETON,TARLETON,7,,,,,,,,64.2
203534,James Turrentine,DI,0,0,,2026,401,59.5,62.9,D97,0,0,1,0,2,0,0,0,0,0,TARLETON,TARLETON,2,59.3,,,,,,,
203538,Stephen Woods Jr.,S,0,0,,2027,401,60,61.1,D27,0,0,1,0,1,0,0,0,0,0,TARLETON,TARLETON,1,60,,,,,,,
203942,Lincoln Frederick,LS,0,0,,2029,247,62.8,62.6,S65,0,0,1,0,0,0,0,2,0,0,NC CENT,NC CENT,2,,,78.5,,,,,
203943,Connor Everett,TE,0,0,,2030,247,61.1,60.5,89,0,0,1,5,0,0,0,0,0,0,NC CENT,NC CENT,5,,60,,,,,,
203949,Jonathan Kuriyan,LS,0,0,,2029,247,62.4,61.7,S56,0,0,1,5,0,0,0,0,0,0,NC CENT,NC CENT,5,,61.6,69.7,,,,,
203951,Holly Saint-Melus,G,0,0,,2028,247,61.5,67.8,50,0,0,1,5,0,0,0,0,0,0,NC CENT,NC CENT,5,,60,,,,,,
204550,Greg Jackson Jr.,CB,0,0,,2028,243,61.8,68.5,D09,0,0,1,0,0,5,0,0,1,0,NICHOLLS,NICHOLLS,6,,,,,,,,
204552,Jeremiah Young,ED,0,0,,2029,189,63.4,67.1,D44,0,0,1,0,1,0,0,0,7,0,INCAR WORD,INCAR WORD,8,59.7,,,,,,,
204555,Jachai Pulley,LB,0,0,,2028,189,62.9,73.4,D21,0,0,1,0,0,3,0,7,7,0,INCAR WORD,INCAR WORD,17,,,,,,,,
