playerId,player,position,assists,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesFgepDefense,gradesMiscSt,gradesSpecialTeamsPenalty,jerseyNumber,missedTackles,penalties,playerGameCount,snapCountsFieldGoal,snapCountsFieldGoalBlocking,snapCountsKickoff,snapCountsKickoffReturn,snapCountsPuntCoverage,snapCountsPuntReturn,tackles,team,teamName,totalSnaps,gradesFgepOffense,gradesLongSnap,gradesPuntReturn,gradesPunter,gradesFgepKicker,gradesKickReturn,gradesKickoffKicker
198090,Lotzeir Brooks,WR,0,0,,2030,103,,60,67.8,17,0,0,1,0,0,2,5,7,0,0,ALABAMA,ALABAMA,14,,,,,,58,
198091,Duke Johnson II,LB,0,0,,2030,103,,62.7,69.1,D15,0,0,1,0,0,2,5,0,4,0,ALABAMA,ALABAMA,11,,,,,,,
198094,Michael Carroll,T,0,0,,2030,103,,60,61.6,64,0,0,1,1,0,0,0,0,0,0,ALABAMA,ALABAMA,1,60,,,,,,
198217,Hunter Clegg,ED,0,0,,2030,128,59.7,60.5,65.2,D90,0,0,1,0,1,0,0,4,2,0,BYU,BYU,7,,,,,,,
198224,Pierson Watson,LB,0,0,,2030,128,,60.3,64.3,D23,0,0,1,0,0,1,2,0,0,0,BYU,BYU,3,,,,,,,
198231,Cannon DeVries,CB,0,0,,2030,128,,60.4,66.9,D20,0,0,1,0,0,2,0,1,0,0,BYU,BYU,3,,,,,,,
198331,Kaleb Lanier,CB,0,0,,2030,154,,61.1,65.8,D28,0,0,1,0,0,5,0,0,1,0,DUKE,DUKE,6,,,,,,,
198336,Ma'khi Jones,S,0,0,,2030,154,60.1,61.5,70,D26,0,0,1,0,3,5,0,4,2,0,DUKE,DUKE,14,,,,,,,
198459,Dominick Kelly,CB,0,0,,2030,173,,60,62.1,D24,0,0,1,0,0,1,0,0,0,0,GEORGIA,GEORGIA,1,,,,,,,
198460,Juan Gaston,G,0,0,,2030,173,,60.8,62.7,73,0,0,1,4,0,0,0,0,0,0,GEORGIA,GEORGIA,4,60,,,,,,
198462,Chase Linton,ED,0,0,,2030,173,,68.3,64.9,D85,0,0,1,0,0,5,0,0,0,1,GEORGIA,GEORGIA,5,,,,,,,
198475,Elyiss Williams,TE,0,0,,2030,173,,61.7,64.2,10,0,0,1,0,0,5,0,0,0,0,GEORGIA,GEORGIA,5,,,,,,,
198477,Talyn Taylor,WR,0,0,,2030,173,,59.5,67.6,11,0,0,1,0,0,0,0,5,0,0,GEORGIA,GEORGIA,5,,,,,,,
198479,Landon Roldan,WR,0,0,,2030,173,,61.8,68.5,84,0,0,1,0,0,5,0,0,5,0,GEORGIA,GEORGIA,10,,,,,,,
198481,Elijah Griffin,DI,0,0,,2030,173,59.4,60.2,65,D90,0,0,1,0,1,0,0,0,1,0,GEORGIA,GEORGIA,2,,,,,,,
198532,Triston Abram,ED,0,0,,2030,190,,62,61.6,D96,0,0,1,4,0,0,0,0,0,0,INDIANA,INDIANA,4,60,69.2,,,,,
198533,Byron Baldwin Jr.,CB,0,0,,2030,190,,70,65.8,D02,0,0,1,0,0,4,0,0,0,1,INDIANA,INDIANA,4,,,,,,,
198543,Jaylen Bell,CB,0,0,,2030,190,,60.1,63.5,D03,0,0,1,0,0,0,2,0,0,0,INDIANA,INDIANA,2,,,,,,,
198570,Myles Butler,LB,0,0,,2028,196,,60,64.9,D21,0,0,1,0,0,0,0,0,1,0,JVILLE ST,JVILLE ST,1,,,,,,,
198571,Riggs Dunn,S,0,0,,2029,196,,62,67.1,D27,0,0,1,0,0,4,0,0,3,0,JVILLE ST,JVILLE ST,7,,,,,,,
198573,Emmanuel Oyebadejo,ED,0,0,,2027,196,59.7,60,61.8,D99,0,0,1,0,1,0,0,0,0,0,JVILLE ST,JVILLE ST,1,,,,,,,
198576,RJ Rainer,CB,0,0,,2030,196,59.8,60.8,65.7,D10,0,0,1,0,2,4,0,0,1,0,JVILLE ST,JVILLE ST,7,,,,,,,
198578,Trent Wilson,G,0,0,,2030,197,,61.5,67.8,68,0,0,1,5,0,0,0,0,0,0,JAMES MAD,JAMES MAD,5,60,,,,,,
198584,Brian Hnat,TE,0,0,,2030,197,,60.4,67.1,84,0,0,1,0,0,0,3,0,0,0,JAMES MAD,JAMES MAD,3,,,,,,,
198610,Jamari Harrold,TE,0,0,,2030,200,,60.4,60.9,88,0,0,1,3,0,0,0,0,0,0,KENNESAW,KENNESAW,3,60,,,,,,
198615,Tay'vion Lawson,CB,1,0,,2030,200,60,71.2,71.5,D17,0,0,1,0,1,4,4,4,3,0,KENNESAW,KENNESAW,16,,,,,,,
198616,Jamiel Williams,T,0,0,,2030,200,,60.5,63.2,59,0,0,1,3,0,0,0,0,0,0,KENNESAW,KENNESAW,3,60,,,,,,
198782,Vito McConnell,LB,0,0,,2030,221,,62.5,68.5,D37,0,0,1,0,0,2,2,0,3,0,MIAMI OH,MIAMI OH,7,,,,,,,
198789,Adrian Walker Jr.,CB,0,0,,2030,221,60,61.8,67.1,D06,0,0,1,0,2,0,0,1,4,0,MIAMI OH,MIAMI OH,7,,,,,,,
198985,Kenton Allen,LB,0,0,,2028,251,60,60.1,62.2,D19,0,0,1,0,7,0,0,0,0,0,N TEXAS,N TEXAS,7,,,,,,,
198994,Brenden Reese,LB,0,0,,2030,251,,62.2,64.4,D34,0,0,1,0,0,4,0,0,3,0,N TEXAS,N TEXAS,7,,,,,,,
198996,Jaden Manning,LB,0,0,,2029,251,,63.2,66.8,D36,0,0,1,0,0,4,6,0,0,2,N TEXAS,N TEXAS,10,,,,,,,
198997,Brayden Knox,ED,1,0,,2030,251,,66.3,67.1,D42,0,0,1,0,0,3,0,0,2,0,N TEXAS,N TEXAS,5,,,,,,,
199311,Brock Golwas,LB,0,0,,2030,315,,62.4,65.6,D45,0,0,1,0,0,8,0,0,0,0,TEXAS TECH,TEXAS TECH,8,,,,,,,
199328,Gavyn Baker,FB,0,0,,2029,318,,63.2,67.9,D46,0,0,1,0,0,0,0,0,6,0,TROY,TROY,6,,,,,,,
199329,Donnie Smith,ED,0,0,,2028,318,59,59,67.8,D22,0,0,1,0,3,3,0,10,0,0,TROY,TROY,16,,,,,,,
199330,Jaquez White,CB,0,0,,2028,318,60.1,61.2,66.5,D08,0,0,1,0,5,0,0,0,2,0,TROY,TROY,7,,,,,,,
199338,Makel Green,ED,0,0,,2030,318,,62.4,68.7,D41,0,0,1,0,0,0,6,0,5,0,TROY,TROY,11,,,,,,,
199343,Jon Bocchino,S,0,0,,2030,318,,61.1,66.2,D36,0,0,1,0,0,0,6,0,3,0,TROY,TROY,9,,,,,,,
199350,TJ Smith,CB,0,0,,2028,319,59.9,61.3,68.5,D13,0,0,1,0,1,6,4,3,2,0,TULANE,TULANE,16,,,,,,59.1,
199354,PaLanding Drammeh,DI,0,0,,2030,319,59.3,59.6,61.6,D98,0,0,1,0,1,0,0,0,0,0,TULANE,TULANE,1,,,,,,,
199355,Jason Arredondo,LS,0,0,,2030,319,,53.4,63,S57,0,0,1,7,0,0,0,3,0,0,TULANE,TULANE,10,49.9,28.3,,,,,
199359,Oliver Mitchell Jr.,WR,0,0,,2029,319,,61.8,66.9,80,0,0,1,0,0,6,0,0,0,0,TULANE,TULANE,6,,,,,,,
199360,Warren Roberts Jr.,ED,0,0,,2030,319,,62,67,D40,0,0,1,0,0,6,0,0,0,0,TULANE,TULANE,6,,,,,,,
199365,Grayson McPherson,LB,0,0,,2030,319,,53.5,64.7,D43,0,0,1,0,0,0,4,0,0,0,TULANE,TULANE,4,,,,,,,
199374,Gabe Lovorn,TE,0,0,,2030,319,,60.6,66,86,0,0,1,0,0,0,4,0,2,0,TULANE,TULANE,6,,,,,,,
199396,Mohamed Altayeb,DI,0,0,,2028,325,,60,64.7,D16,0,0,1,0,0,0,0,0,1,0,UNLV,UNLV,1,,,,,,,
199397,Quandarius Keyes,CB,0,0,,2028,325,60,60,63.5,D05,0,0,1,0,1,0,0,0,0,0,UNLV,UNLV,1,,,,,,,
199400,Kenji Scanlan,ED,0,0,,2030,325,,61.4,64,D32,0,0,1,0,0,4,0,0,0,0,UNLV,UNLV,4,,,,,,,
199404,Eliah Logo,DI,0,0,,2030,325,60,60,61.7,D90,0,0,1,0,1,0,0,0,0,0,UNLV,UNLV,1,,,,,,,
199406,Cam Brown,P,0,0,,2030,325,,60.2,68,S33,0,0,1,0,0,0,0,6,0,0,UNLV,UNLV,6,,,,60.6,,,
199589,Sherrod Smith,CB,0,0,,2029,120,60,61.3,68.6,D23,0,0,1,0,2,0,0,0,3,0,BOISE ST,BOISE ST,5,,,,,,,
199592,Sam Brooks,S,0,0,,2028,120,,40.8,26.6,D18,0,1,1,0,0,7,4,0,4,0,BOISE ST,BOISE ST,15,,,,,,,
199596,Arthur de Boachie,S,0,0,,2030,120,,58.1,66.8,D29,0,0,1,0,0,7,1,0,0,1,BOISE ST,BOISE ST,8,,,,,,,
199597,Josiah Alanis,CB,0,0,,2030,120,,50.4,70,D33,0,0,1,0,0,7,0,4,0,0,BOISE ST,BOISE ST,11,,,,,,,
199601,Mana Tuioti,LB,0,0,,2030,120,,70.1,67.8,D55,0,0,1,0,0,0,4,4,4,0,BOISE ST,BOISE ST,12,,,,,,,
