playerId,player,position,assists,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesFgepDefense,gradesFgepOffense,gradesMiscSt,gradesSpecialTeamsPenalty,jerseyNumber,missedTackles,penalties,playerGameCount,snapCountsFieldGoal,snapCountsFieldGoalBlocking,snapCountsKickoff,snapCountsKickoffReturn,snapCountsPuntCoverage,snapCountsPuntReturn,tackles,team,teamName,totalSnaps,gradesKickReturn,gradesPuntReturn,gradesPunter,gradesFgepKicker,gradesKickoffKicker,gradesLongSnap
122622,Jaelon Travis,WR,0,0,,2026,189,,,60.7,64.8,07,0,0,1,0,0,0,3,0,1,0,INCAR WORD,INCAR WORD,4,,,,,,
122640,Dabari Hawkins,CB,0,0,,2026,401,60.1,,61.4,69.4,D05,0,0,1,0,7,0,7,0,0,0,TARLETON,TARLETON,14,,,,,,
122948,Trevon West,WR,0,0,,2026,401,,,60.9,64.1,19,0,0,1,0,0,6,0,0,0,0,TARLETON,TARLETON,6,,,,,,
123511,Dylan Howerton,G,0,0,,2025,100,,60,61.5,67.8,66,0,0,1,5,0,0,0,0,0,0,ABILENE CH,ABILENE CH,5,,,,,,
123520,Elijah Moffett,S,0,0,,2025,100,59.9,,61,65.6,D07,0,0,1,0,9,6,0,3,2,0,ABILENE CH,ABILENE CH,20,,,,,,
123673,T.J. Marshall,S,0,0,,2026,100,,,60.6,68,D41,0,0,1,0,0,6,10,3,1,0,ABILENE CH,ABILENE CH,20,,,,,,
123825,Xavier McIver,DI,0,0,,2027,310,58.6,,58.3,62,D40,0,0,1,0,3,0,0,0,0,0,TENN MARTN,TENN MARTN,3,,,,,,
125282,Oscar Benson,CB,0,0,,2025,250,,,60.6,64.9,D11,0,0,1,0,0,2,0,0,0,0,N DAK ST,N DAK ST,2,,,,,,
125298,TK Marshall,HB,0,0,,2025,250,,,67.1,69,28,0,0,1,0,0,10,6,0,3,1,N DAK ST,N DAK ST,19,,,,,,
125300,Mason Miller,T,0,0,2025,2025,250,,64.2,62.5,68.1,73,0,0,1,9,0,0,0,0,0,0,N DAK ST,N DAK ST,9,,,,,,
125303,Loshiaka Roques,ED,0,0,,2025,250,59.9,,60,62.5,D56,0,0,1,0,3,0,0,0,0,0,N DAK ST,N DAK ST,3,,,,,,
125308,Kaedin Steindorf,P,0,0,,2025,250,,60.3,61,64.3,S41,0,0,1,9,0,0,0,3,0,0,N DAK ST,N DAK ST,12,,,59.5,,,
125309,Joe Stoffel,TE,0,0,,2025,250,,61.4,61.9,63.1,82,0,0,1,9,0,0,0,0,0,0,N DAK ST,N DAK ST,9,,,,,,
125310,Tyler Terhark,WR,0,0,,2025,250,,,59.7,67.5,06,0,0,1,0,0,0,0,3,0,0,N DAK ST,N DAK ST,3,,,,,,
125314,Grey Zabel,T,0,0,2025,2025,250,,62.7,62.3,69.5,74,0,0,1,9,0,0,0,0,0,0,N DAK ST,N DAK ST,9,,,,,,
125317,Rory Bell,K,0,0,,2025,322,,,60,64.2,S35,0,0,1,0,0,1,0,0,0,0,UC DAVIS,UC DAVIS,1,,,,,60.1,
125332,Will Leyland,K,0,0,,2026,291,,,60,63.7,S15,0,0,1,6,0,0,0,0,0,0,S DAKOTA,S DAKOTA,6,,,,65.2,,
125672,Jayvont Williams,S,1,0,,2029,334,,,77,69.5,D21,0,0,1,0,0,0,0,2,4,0,VILLANOVA,VILLANOVA,6,,,,,,
125941,Tyson Williams,CB,0,0,,2028,100,59.6,,60.2,66.7,D04,0,0,1,0,8,0,0,0,0,0,ABILENE CH,ABILENE CH,8,,,,,,
127156,Caleb Flores,G,0,0,,2027,189,,60,61.1,65.7,73,0,0,1,3,0,0,0,0,0,0,INCAR WORD,INCAR WORD,3,,,,,,
128176,Logan Fife,QB,0,0,,2026,232,,60,60,60.3,12,0,0,1,2,0,0,0,0,0,0,MONTANA,MONTANA,2,,,,,,
128218,Riley Wilson,ED,0,0,2026,2026,232,59.3,,59.4,63.6,D42,0,0,1,0,6,0,0,0,0,0,MONTANA,MONTANA,6,,,,,,
128255,Mathias Bertram,S,0,0,,2025,185,59.9,,55.1,67.3,D31,0,0,1,0,1,0,2,3,3,0,IDAHO,IDAHO,9,,,,,,
128304,Vai Kaho,LB,0,0,,2025,232,59.9,,60,62.2,D00,0,0,1,0,2,0,0,0,0,0,MONTANA,MONTANA,2,,,,,,
129553,Isaac Dowling,LB,0,0,,2025,219,60,,60.6,81.2,D03,0,0,1,0,2,0,0,0,2,0,MERCER,MERCER,4,,,,,,
129562,TJ Moore,CB,0,0,2025,2025,219,60,,62.1,80.4,D08,0,0,1,0,2,0,0,0,3,0,MERCER,MERCER,5,,,,,,
129565,Jordan Swain,DI,0,0,,2026,219,59.5,,61.8,76,D91,0,0,1,0,2,0,2,0,3,0,MERCER,MERCER,7,,,,,,
129621,Devin Hightower,LB,0,0,,2027,274,59.4,,59.7,63.4,D02,0,0,1,0,3,0,0,0,0,0,RHODE ISLD,RHODE ISLD,3,,,,,,
129712,Eli Simonson,T,0,0,,2026,322,91.6,,84.2,61.8,70,0,0,1,0,1,0,0,0,0,0,UC DAVIS,UC DAVIS,1,,,,,,
130297,Ronald Jackson Jr.,CB,0,0,,2027,232,60,,59.8,67.9,D02,0,0,1,0,4,0,0,5,0,0,MONTANA,MONTANA,9,,,,,,
130383,Marcus Sheppard,CB,0,0,,2025,250,60,,60.1,65.2,D10,0,0,1,0,3,0,0,0,0,0,N DAK ST,N DAK ST,3,,,,,,
130454,Jason Eaton,T,0,0,,2025,310,,60,60.8,66.5,76,0,0,1,3,0,0,0,0,0,0,TENN MARTN,TENN MARTN,3,,,,,,
130644,Mitch Bartol,TE,0,0,,2025,188,,,60.1,62.6,89,0,0,1,0,0,0,0,2,0,0,ILL STATE,ILL STATE,2,,,,,,
130646,Dylan Calabrese,LS,0,0,,2026,188,,60,57.4,63.5,S49,1,0,1,3,0,0,0,5,0,0,ILL STATE,ILL STATE,8,,,,,,81.5
131436,Elijah Bowser,T,0,0,,2026,310,,60,61.1,65.7,79,0,0,1,3,0,0,0,0,0,0,TENN MARTN,TENN MARTN,3,,,,,,
131628,Will Shaffer,LB,0,0,,2026,100,60,,61,64.2,D01,0,0,1,0,9,0,0,0,2,0,ABILENE CH,ABILENE CH,11,,,,,,
131652,Everett Johnson,G,0,0,,2026,232,,60,60,61.8,62,0,0,1,2,0,0,0,0,0,0,MONTANA,MONTANA,2,,,,,,
131680,Devin Grant,ED,0,0,,2026,189,59.7,,60.2,63.6,D44,0,0,1,0,1,0,0,0,1,0,INCAR WORD,INCAR WORD,2,,,,,,
131861,Kenzel Lawler,CB,0,0,,2026,232,,,65.6,68.3,D08,0,0,1,0,0,4,0,5,3,1,MONTANA,MONTANA,12,,,,,,
131910,Sawyer Racanelli,WR,0,0,,2026,232,,,59.4,67.6,09,0,0,1,0,0,0,0,5,0,0,MONTANA,MONTANA,5,,,,,,
133221,Tylan George,LB,0,0,,2025,189,,,61.6,65.7,D33,0,0,1,0,0,4,3,0,0,0,INCAR WORD,INCAR WORD,7,,,,,,
134662,Caleb Lewis,HB,0,0,,2026,401,,,59.9,66.4,15,0,0,1,0,0,0,7,0,2,0,TARLETON,TARLETON,9,,60.2,,,,
136873,Marsean Fisher,WR,0,0,,2025,401,,,62.9,68.2,13,0,0,1,0,0,6,0,0,2,0,TARLETON,TARLETON,8,,,,,,
136876,Jack Gallagher,T,0,0,,2026,401,,60,61,62.9,77,0,0,1,5,0,0,0,0,0,0,TARLETON,TARLETON,5,,,,,,
136879,Adrian Guzman,K,0,0,,2025,401,,,60,68.9,S15,0,0,1,0,0,6,0,0,0,0,TARLETON,TARLETON,6,,,,,74.9,
136904,Robert Rios,DI,0,0,,2026,401,59.6,,59.8,62,D52,0,0,1,0,1,0,0,0,0,0,TARLETON,TARLETON,1,,,,,,
136912,Devin Sterling,LB,0,0,,2026,401,60,,60.2,62.7,D12,0,0,1,0,4,0,0,0,0,0,TARLETON,TARLETON,4,,,,,,
136927,Kyle Weber,TE,0,0,,2025,401,,60,60.5,68.4,41,0,0,1,5,0,0,7,0,0,0,TARLETON,TARLETON,12,,,,,,
138146,Mitchell Appleton,G,0,0,,2026,310,,60,60.7,67.1,74,0,0,1,3,0,0,0,0,0,0,TENN MARTN,TENN MARTN,3,,,,,,
138147,Oshae Baker,S,0,0,,2025,310,60,,60.7,64.6,D00,0,0,1,0,7,0,7,0,5,0,TENN MARTN,TENN MARTN,19,57.1,63.8,,,,
138187,Josiah Tingley,G,0,0,,2026,310,,,60.4,64.4,62,0,0,1,0,0,0,0,8,0,0,TENN MARTN,TENN MARTN,8,,,,,,
138188,Shamari Weir,LB,0,0,,2026,310,,,60.6,65.4,D36,0,0,1,0,0,3,8,0,1,0,TENN MARTN,TENN MARTN,12,,,,,,
138192,LaVoise-Deontae McCoy,LB,0,0,,2026,188,60.2,,61.4,65.8,D01,0,0,1,0,6,0,0,0,2,0,ILL STATE,ILL STATE,8,,,,,,
138202,Javon Charles,TE,0,0,,2026,188,,60,61.7,64.5,85,0,0,1,3,0,0,0,5,2,0,ILL STATE,ILL STATE,10,,,,,,
138206,Dillon Gearhart,S,0,0,,2025,188,60,,59.7,65.8,D16,0,0,1,0,6,0,0,5,2,0,ILL STATE,ILL STATE,13,,,,,,
138208,Keondre Jackson,S,0,0,2025,2025,188,60.2,,61.1,65,D03,0,0,1,0,6,0,0,0,2,0,ILL STATE,ILL STATE,8,,,,,,
138214,Brett Spaulding,TE,0,0,,2026,188,,60,61.9,68.4,81,0,0,1,3,0,0,0,0,2,0,ILL STATE,ILL STATE,5,,,,,,
138252,Marcus Preston,WR,0,0,,2025,292,,,61.4,68.4,02,0,0,1,0,0,0,2,0,5,0,S DAK ST,S DAK ST,7,,,,,,
138293,Steven Arrell,CB,0,0,,2025,292,,,60.3,65.2,D04,0,0,1,0,0,6,0,3,0,0,S DAK ST,S DAK ST,9,,,,,,
138294,Max Baloun,DI,0,0,,2027,292,59.1,60,60.8,67.8,D93,0,0,1,6,2,0,0,0,0,0,S DAK ST,S DAK ST,8,,,,,,
138295,Dalys Beanum,CB,0,0,2025,2025,292,60,,60.3,65.6,D07,0,0,1,0,2,0,2,0,4,0,S DAK ST,S DAK ST,8,,63.7,,,,
138298,A.J. Coons,WR,0,0,,2025,291,60.1,,60.6,66.2,10,0,0,1,0,5,0,6,0,0,0,S DAKOTA,S DAKOTA,11,,,,,,
138300,Hunter Dustman,P,0,0,,2025,292,,,60.8,68.7,S10,0,0,1,6,0,6,0,3,0,0,S DAK ST,S DAK ST,15,,,61.7,59.2,71.7,
138302,Caleb Francl,S,0,0,,2026,292,59.9,,59.7,66,D09,0,0,1,0,2,0,0,3,0,0,S DAK ST,S DAK ST,5,,,,,,
138306,Aaron Kusler,LB,0,0,,2025,292,,,62.2,68.1,D40,0,0,1,0,0,4,2,3,5,0,S DAK ST,S DAK ST,14,,,,,,
138311,Daeton Mcgaughy,LB,0,0,,2025,292,60,,63,69.7,D00,0,0,1,0,1,0,2,0,5,0,S DAK ST,S DAK ST,8,,,,,,
138425,Marcus Brown,ED,0,0,,2025,189,59.8,,59.9,63.1,D15,0,0,1,0,2,0,0,0,0,0,INCAR WORD,INCAR WORD,2,,,,,,
139055,Parker Wroble,WR,0,0,,2025,219,,,61.1,69,10,0,0,1,0,0,4,2,0,5,0,MERCER,MERCER,11,59.9,,,,,
139121,Rashad Raymond,HB,0,0,,2026,310,,,60,67.5,05,0,0,1,0,0,0,0,0,2,0,TENN MARTN,TENN MARTN,2,,,,,,
139157,Chuck Smith,ED,0,0,,2025,334,59.7,,60.8,65.6,D97,0,0,1,0,1,0,0,0,2,0,VILLANOVA,VILLANOVA,3,,,,,,
141546,Nate Azzopardi,G,0,0,,2026,185,,60,60.8,62.7,74,0,0,1,4,0,0,0,0,0,0,IDAHO,IDAHO,4,,,,,,
141557,Logan Harris,G,0,0,,2025,185,,60,61.4,62,60,0,0,1,4,0,0,0,0,0,0,IDAHO,IDAHO,4,,,,,,
141566,Zach Krotzer,DI,0,0,,2026,185,59.8,,60.4,64.2,D96,0,0,1,0,2,0,0,0,1,0,IDAHO,IDAHO,3,,,,,,
141567,Tommy McCormick,S,0,0,2025,2025,185,60,,48.5,68,D18,0,1,1,0,2,5,2,0,2,0,IDAHO,IDAHO,11,,,,,,
141577,Malakai Williams,ED,0,0,2026,2026,185,59.7,,61.1,66.2,D15,0,0,1,0,2,0,2,0,2,0,IDAHO,IDAHO,6,,,,,,
141638,Colby Humphrey,CB,0,0,,2026,292,59.8,,60.1,67.3,D22,0,0,1,0,2,0,0,3,2,0,S DAK ST,S DAK ST,7,,,,,,
141845,Ben Kohls,C,0,0,,2026,291,,60,61.4,63.3,64,0,0,1,7,0,0,0,0,0,0,S DAKOTA,S DAKOTA,7,,,,,,
141849,Clayton Denker,S,0,0,,2026,291,,,61.6,71.4,D20,0,0,1,0,0,7,6,2,0,0,S DAKOTA,S DAKOTA,15,,,,,,
141853,Zach Witte,TE,0,0,,2026,291,,60,61.4,60.6,89,0,0,1,7,0,0,0,0,0,0,S DAKOTA,S DAKOTA,7,,,,,,
141854,Teven McKelvey,S,0,0,,2025,291,60,,60.3,67,D03,0,0,1,0,4,0,0,0,0,0,S DAKOTA,S DAKOTA,4,,,,,,
141865,Josiah Ganues,S,0,0,,2025,291,59.7,,59.9,62,D06,0,0,1,0,5,0,0,0,0,0,S DAKOTA,S DAKOTA,5,,,,,,
141866,Will Dunn,DI,0,0,,2026,291,58.9,,59.1,64.7,D93,0,0,1,0,4,0,0,0,0,0,S DAKOTA,S DAKOTA,4,,,,,,
142070,Ethan Gettman,K,0,0,,2025,334,,,60.9,69.2,S45,0,0,1,2,0,3,0,8,0,0,VILLANOVA,VILLANOVA,13,,,58.5,60,65.2,
142120,Carson Primrose,DI,0,0,,2025,274,59.6,,59.8,63.9,D94,0,0,1,0,3,0,0,0,0,0,RHODE ISLD,RHODE ISLD,3,,,,,,
142156,Cooper Hutton,WR,0,0,,2025,322,,,60,64.8,01,0,0,1,0,0,0,1,0,0,0,UC DAVIS,UC DAVIS,1,,,,,,
142157,Lan Larison,HB,0,0,2025,2025,322,,,59.4,66.3,03,0,0,1,0,0,0,3,4,0,0,UC DAVIS,UC DAVIS,7,59.4,,,,,
142166,Andrew Rumary,T,0,0,,2025,322,,60,61.4,64.7,71,0,0,1,6,0,0,0,0,0,0,UC DAVIS,UC DAVIS,6,,,,,,
142170,Josh Gale,TE,0,0,,2026,322,,60,62.6,65.4,81,0,0,1,6,0,0,0,0,5,0,UC DAVIS,UC DAVIS,11,,,,,,
142174,Markeece Alexander,CB,0,0,,2026,322,,,60.6,67.2,D06,0,0,1,0,0,0,3,0,5,0,UC DAVIS,UC DAVIS,8,,,,,,
142175,Jacob Horne,CB,0,0,,2026,322,,,62.3,70.2,D38,0,0,1,0,0,7,0,2,5,0,UC DAVIS,UC DAVIS,14,,,,,,
142177,Kavir Bains-Marquez,S,0,0,,2026,322,60,,61.9,67.6,D23,0,0,1,0,3,0,0,0,5,0,UC DAVIS,UC DAVIS,8,,,,,,
142182,Luka Sarac,ED,0,0,,2025,322,59.7,,60.1,63.6,D58,0,0,1,0,1,0,0,4,0,0,UC DAVIS,UC DAVIS,5,,,,,,
142184,Princeton Toki,DI,0,0,,2025,322,59.6,62,61.5,63.4,D75,0,0,1,6,2,0,0,0,0,0,UC DAVIS,UC DAVIS,8,,,,,,
142185,Noa Masui,ED,0,0,,2026,322,,60,61.6,67,D94,0,0,1,6,0,0,0,0,0,0,UC DAVIS,UC DAVIS,6,,,,,,
142186,Zach Kennedy,ED,0,0,,2025,322,59.3,,59.4,62.7,D95,0,0,1,0,3,0,0,0,0,0,UC DAVIS,UC DAVIS,3,,,,,,
142391,Brendan Bell,LB,1,0,,2025,334,60,,74.7,66.5,D28,0,0,1,0,2,3,0,8,3,1,VILLANOVA,VILLANOVA,16,,,,,,
142394,Timmy Furgeson,LB,0,0,,2025,334,,60,66.9,64,D42,0,0,1,2,0,0,0,8,0,0,VILLANOVA,VILLANOVA,10,,,,,,83.9
142396,Ayden Howard,ED,0,0,,2026,334,59.1,,60.9,65.4,D91,0,0,1,0,3,0,0,8,3,0,VILLANOVA,VILLANOVA,14,,,,,,
142397,Richie Kimmel,LB,0,0,,2026,334,59.8,,61.4,64.7,D44,0,0,1,0,3,0,0,0,3,0,VILLANOVA,VILLANOVA,6,,,,,,
142399,Jordan Nelson,LB,0,0,,2026,334,60,,60.1,69.1,D11,0,0,1,0,1,0,4,8,4,0,VILLANOVA,VILLANOVA,17,,,,,,
142400,Obinna Nwobodo,DI,0,0,,2026,334,59,60,61.3,69.1,D98,0,0,1,2,3,0,0,0,3,0,VILLANOVA,VILLANOVA,8,,,,,,
142403,Ethan Potter,S,0,0,,2025,334,60,,74.5,67.1,D34,0,0,1,0,2,3,3,8,3,2,VILLANOVA,VILLANOVA,19,57.5,,,,,
142406,Ty Trinh,S,0,0,,2025,334,60,,60.9,73.3,D09,0,0,1,0,3,3,0,8,3,0,VILLANOVA,VILLANOVA,17,,,,,,
142505,Ayinde Johnson,CB,0,0,,2026,274,60,,60.2,65.1,D24,0,0,1,0,3,0,0,0,0,0,RHODE ISLD,RHODE ISLD,3,,,,,,
142732,Israel Mukwiza,G,0,0,,2026,219,,60,60.4,62.2,71,0,0,1,3,0,0,0,0,0,0,MERCER,MERCER,3,,,,,,
142876,Devin Daugherty,LS,0,0,,2025,100,,61.6,62.4,61.7,S49,0,0,1,5,0,0,0,0,0,0,ABILENE CH,ABILENE CH,5,,,,,,69.7
142944,Mike Reid,CB,0,0,2025,2025,291,59.8,,60.3,65.8,D21,0,0,1,0,5,0,0,0,0,0,S DAKOTA,S DAKOTA,5,,,,,,
142960,Jig Williams,WR,0,0,,2025,274,,,64.7,72,84,0,0,1,0,0,0,4,0,9,0,RHODE ISLD,RHODE ISLD,13,,,,,,
142970,Adam McKanna,G,0,0,,2025,274,,60,60.9,64.2,70,0,0,1,2,0,0,0,8,0,0,RHODE ISLD,RHODE ISLD,10,,,,,,
142971,Jacob Otts,T,0,0,,2026,274,,,60,63.3,72,0,0,1,0,0,0,0,1,0,0,RHODE ISLD,RHODE ISLD,1,,,,,,
142976,Fredrick Mallay,CB,0,0,,2025,274,59.9,,60.4,64.1,D03,0,0,1,0,1,2,0,0,0,0,RHODE ISLD,RHODE ISLD,3,,,,,,
142979,Gabe Salomons,ED,0,0,,2025,274,60,,60.1,61.7,D90,0,0,1,0,3,0,0,0,0,0,RHODE ISLD,RHODE ISLD,3,,,,,,
142983,Westley Neal Jr.,DI,0,0,,2025,274,59.1,60,59.4,63.1,D99,0,0,1,1,3,0,0,0,0,0,RHODE ISLD,RHODE ISLD,4,,,,,,
143112,Dante Perri,QB,0,0,,2025,205,,60,60.2,60.4,12,0,0,1,3,0,0,0,0,0,0,LEHIGH,LEHIGH,3,,,,,,
143138,Ben Banks-Altekruse,K,0,0,,2026,322,,60,60.6,60.6,S41,0,0,1,6,0,0,0,0,0,0,UC DAVIS,UC DAVIS,6,,,,,,
143255,Braden Contreras,WR,0,0,,2025,188,,,59.5,64.4,09,0,0,1,0,0,0,7,0,0,0,ILL STATE,ILL STATE,7,,,,,,
143280,Keyon Turner,S,0,0,,2025,291,,,62.3,66.9,D16,0,0,1,0,0,7,0,0,0,0,S DAKOTA,S DAKOTA,7,,,,,,
143699,Drew Deck,WR,0,0,,2026,232,,,60,62.8,02,0,0,1,0,0,0,0,0,2,0,MONTANA,MONTANA,2,,61.9,,,,
143708,Erik Barker,TE,0,0,,2025,232,,60,60.8,62,88,0,0,1,2,0,0,0,5,0,0,MONTANA,MONTANA,7,,,,,,
143712,Jaxon Lee,S,0,0,,2025,232,60,,60.1,61.9,D25,0,0,1,0,5,0,0,0,0,0,MONTANA,MONTANA,5,,,,,,
143715,Noah Kaschmitter,ED,0,0,,2025,232,59.4,,59.6,63,D69,0,0,1,0,3,0,0,0,0,0,MONTANA,MONTANA,3,,,,,,
143716,Henry Nuce,ED,0,0,,2025,232,59.3,,59.5,62.9,D96,0,0,1,0,2,0,0,0,0,0,MONTANA,MONTANA,2,,,,,,
143721,Sloan McPherson,DI,0,0,,2025,232,,60,60.4,63.2,D93,0,0,1,2,0,0,6,0,0,0,MONTANA,MONTANA,8,,,,,,
143723,Jace Klucewich,S,0,0,,2025,232,60,,60,61.7,D39,0,0,1,0,4,0,0,0,0,0,MONTANA,MONTANA,4,,,,,,
143726,Geno Leonard,LB,0,0,,2026,232,59.8,,61.4,68.9,D31,0,0,1,0,3,4,6,0,0,0,MONTANA,MONTANA,13,,,,,,
143729,Grayson Pibal,LS,0,0,,2026,232,,60,65.5,63.5,S43,0,0,1,2,0,0,0,5,0,0,MONTANA,MONTANA,7,,,,,,81.7
143731,Jake Olson,TE,0,0,,2026,232,,60,61.5,71.1,87,0,0,1,2,0,0,6,5,0,0,MONTANA,MONTANA,13,,,,,,
143733,TJ Rausch,S,0,0,,2026,232,,,62.6,70.2,D10,0,0,1,0,0,4,6,0,3,0,MONTANA,MONTANA,13,,,,,,
143735,Liam Brown,G,0,0,2026,2026,232,,60,60.6,61.5,79,0,0,1,2,0,0,0,0,0,0,MONTANA,MONTANA,2,,,,,,
143737,Declan McCabe,C,0,0,,2025,232,,60,60.3,65.4,75,0,0,1,2,0,0,0,0,0,0,MONTANA,MONTANA,2,,,,,,
144258,Carson Walker,T,0,0,,2025,100,,60.8,61.6,62.1,54,0,0,1,5,0,0,0,0,0,0,ABILENE CH,ABILENE CH,5,,,,,,
144362,Brendan Hall,P,0,0,,2025,233,,,60.9,70.4,S93,0,0,1,0,0,8,0,5,0,0,MONTANA ST,MONTANA ST,13,,,59.2,,77.3,
144364,Izaiah Kelley,S,0,0,,2025,100,60.1,,62.6,66,D06,0,0,1,0,9,6,0,0,2,0,ABILENE CH,ABILENE CH,17,,,,,,
144449,Jaden Moore,LB,0,0,,2026,310,,,48.4,67.7,D22,1,0,1,0,0,2,0,3,0,1,TENN MARTN,TENN MARTN,5,,,,,,
144596,Xavier Loyd,WR,0,0,2026,2026,188,,,60,62.9,01,0,0,1,0,0,0,2,0,0,0,ILL STATE,ILL STATE,2,,,,,,
144633,Jordan Mukes,CB,0,0,,2026,100,60.3,,61.5,67.7,D02,0,0,1,0,9,0,0,0,2,0,ABILENE CH,ABILENE CH,11,,,,,,
144634,Dorian Plumley,S,0,0,,2026,100,59.8,,61,65.6,D03,0,0,1,0,9,6,0,0,0,0,ABILENE CH,ABILENE CH,15,,,,,,
144759,Nehemiah Martinez,WR,0,0,,2025,100,,,61.5,67.1,20,0,0,1,0,0,6,7,1,3,0,ABILENE CH,ABILENE CH,17,72.1,61.4,,,,
144760,Jed Castles,TE,0,0,,2026,100,,60,60.3,67.2,88,0,0,1,5,0,0,10,3,0,0,ABILENE CH,ABILENE CH,18,,,,,,
144865,Gaven Cooke,S,0,0,,2025,322,,,61.3,68.3,D21,0,0,1,0,0,7,0,0,0,0,UC DAVIS,UC DAVIS,7,,,,,,
145284,Hagan Stephenson,S,0,0,,2026,401,,,61.8,69.4,D37,0,0,1,0,0,6,7,0,2,0,TARLETON,TARLETON,15,,,,,,
145294,John McConnell,P,0,0,,2026,219,,60,61,68.1,S19,0,0,1,3,0,0,0,9,0,0,MERCER,MERCER,12,,,58.3,,,
145327,Harold West,S,0,0,,2026,100,,,61.9,71.4,D27,0,0,1,0,0,6,10,0,0,0,ABILENE CH,ABILENE CH,16,,,,,,
145329,Chris Wright,ED,0,0,,2026,100,59.2,,60.1,65.7,D08,0,0,1,0,9,0,0,0,2,0,ABILENE CH,ABILENE CH,11,,,,,,
145485,Xander Echols,LS,0,0,,2026,185,,60,64.7,63,S57,0,0,1,4,0,0,0,3,0,0,IDAHO,IDAHO,7,,,,,,78.9
145521,Caden Holt,LB,0,0,,2027,401,59.7,,60,64.4,D00,0,0,1,0,4,0,0,0,0,0,TARLETON,TARLETON,4,,,,,,
145647,Matt Kordas,S,0,0,,2026,189,,,52.6,28.6,D16,0,1,1,0,0,4,3,7,7,0,INCAR WORD,INCAR WORD,21,,,,,,
145677,Carson Williams,TE,0,0,,2026,250,,60,60.9,65.4,88,0,0,1,9,0,0,6,0,0,0,N DAK ST,N DAK ST,15,,,,,,
146032,Chrishawn Gordon,S,0,0,,2025,232,60,,60,61.5,D09,0,0,1,0,2,0,0,0,0,0,MONTANA,MONTANA,2,,,,,,
146133,Ronald Wilson,S,0,0,,2025,189,59.9,,60,61.1,D06,0,0,1,0,1,0,0,0,0,0,INCAR WORD,INCAR WORD,1,,,,,,
146242,Stevie Rocker,HB,1,0,,2026,232,,,69.2,66.9,21,0,0,1,0,0,4,0,0,0,0,MONTANA,MONTANA,4,,,,,,
146268,Lonyatta Alexander Jr.,WR,0,0,,2027,233,,,60,62.7,02,0,0,1,0,0,0,1,0,0,0,MONTANA ST,MONTANA ST,1,,,,,,
146437,Hayden Erickson,TE,0,0,,2026,291,,60,61.4,62.1,46,0,0,1,7,0,0,0,0,0,0,S DAKOTA,S DAKOTA,7,,,,,,
146513,Jhamell Blenman,CB,0,0,,2026,185,59.9,,61.1,67.6,D26,0,0,1,0,1,4,1,0,0,0,IDAHO,IDAHO,6,,,,,,
146527,Alec Eckert,DI,0,0,,2026,233,59.6,,59.8,62.4,D97,0,0,1,0,1,0,0,0,0,0,MONTANA ST,MONTANA ST,1,,,,,,
146862,Matai Mata'afa,ED,0,0,,2026,232,,,61,67.8,D98,0,0,1,0,0,0,6,0,0,0,MONTANA,MONTANA,6,,,,,,
146939,Nick Edwards,G,0,0,,2025,310,,60,61,61.8,75,0,0,1,3,0,0,0,0,0,0,TENN MARTN,TENN MARTN,3,,,,,,
146956,Patrick Smith,HB,0,0,,2025,310,,,59.8,66.6,02,0,0,1,0,0,0,8,0,0,0,TENN MARTN,TENN MARTN,8,,,,,,
147037,Deshawn McKnight,ED,0,0,2026,2026,310,59.6,,59.8,62.4,D06,0,0,1,0,1,0,0,0,0,0,TENN MARTN,TENN MARTN,1,,,,,,
147059,Omari Walker,WR,0,0,,2026,274,,,63.8,71.7,11,0,0,1,0,0,0,0,1,9,0,RHODE ISLD,RHODE ISLD,10,,,,,,
147170,Lanard Harris,CB,0,0,,2026,310,,,61.2,67.1,D34,0,0,1,0,0,4,0,0,1,0,TENN MARTN,TENN MARTN,5,,,,,,
147244,Kaydon Olivia,LS,0,0,,2026,292,,63.4,65,63,S37,0,0,1,6,0,0,0,3,0,0,S DAK ST,S DAK ST,9,,,,,,78.5
147386,Femi Sakiri,C,0,0,,2025,100,,60,60.9,61.7,72,0,0,1,5,0,0,0,0,0,0,ABILENE CH,ABILENE CH,5,,,,,,
147404,Carter Hooper,ED,0,0,,2026,291,,,60.1,62,D95,0,0,1,0,0,0,0,2,0,0,S DAKOTA,S DAKOTA,2,,,,,,
147530,Dylan Rollins,G,0,0,,2028,233,,63.1,62.1,62.4,63,0,0,1,7,0,0,0,0,0,0,MONTANA ST,MONTANA ST,7,,,,,,
147616,Isiah King,LB,0,0,2026,2026,185,59.6,,61.5,65.6,D04,0,0,1,0,1,5,2,0,1,0,IDAHO,IDAHO,9,,,,,,
147626,Benjamin Omayebu,WR,0,0,,2025,401,,,61.2,64.5,10,0,0,1,0,0,0,7,0,2,0,TARLETON,TARLETON,9,58.4,,,,,
147642,Junior Bergen,WR,0,0,2025,2025,232,,,59.5,62.7,05,0,0,1,0,0,0,6,0,1,0,MONTANA,MONTANA,7,59.4,60,,,,
147643,Tanner Huff,CB,0,0,,2027,232,,,61.7,67.5,D29,0,0,1,0,0,4,0,0,3,0,MONTANA,MONTANA,7,,,,,,
